sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
4519,376.33108139663835,Digital_Software,Norton Antivirus 2011 - 1 User/3 Pc,2052,2018-01-31,20062
4520,505.5209397469176,Apparel,Skip N' Whistle Adult Carpe Diem T-Shirt,3002,2018-01-31,29169
4521,400.5410507940771,Digital_Music_Purchase,Songs From The Bromley House,2550,2018-01-31,24741
4522,273.7033612772538,Furniture,"MU2R Unique Tuscany Pro Makeup / Hair Chair New Arrival-high Quality Product--25"" Seat Height",1265,2018-01-31,30177
4523,907.8119654589966,Automotive,Jeep Wrangler 99-05 TJ Fan Switch Knob Fixer - OEM Mopar,2249,2018-01-31,13274
4524,720.5086176514648,Camera,HQRP AC Power Adapter for Samsung SC-D363 / SCD363 Camcorder - (incl. USA Plug & Euro Adapter) (Desk Style),2830,2018-01-31,18843
4525,287.01139132033694,Mobile_Apps,Big Fish Casino – Free Vegas Slot Machines & Games,1023,2018-01-31,16623
4526,46.343475886705214,Furniture,"Innovex Glass TV Stand, Black",2625,2018-01-31,38705
4527,645.5831759920108,Major Appliances,LG 5231JA2006A / 5231JA2006B /5231JA2005A /5231JA2005F Compatible Replacement Refrigerator Water Filter,2466,2018-01-31,47979
4528,560.2583003073901,Music,In Session [Deluxe Edition CD/DVD],2666,2018-01-31,44061
4529,451.6483768077601,Music,Tone Soul Evolution,1138,2018-01-31,37245
4530,57.67943381648389,Digital_Video_Games,Grand Theft Auto: Episodes from Liberty City,2179,2018-01-31,26980
4531,395.9334030783764,Outdoors,BICYCLE LIGHT ACCLAIM TURN SIGNAL/HORN/BRAKE LIGHT,2663,2018-01-31,47431
4532,546.8840260036465,Electronics,MEE audio M6 PRO Universal-Fit Noise-Isolating Musician's In-Ear Monitors with Detachable Cables (Smoke),1455,2018-01-31,25670
4533,267.97788571083817,Baby,"Safety 1st Comfy Carry Elite Infant Car Seat, Miss Medallion",2164,2018-01-31,41027
4534,973.2470564992942,Digital_Software,Norton Antivirus 2012  (3 PC/1 User ),1953,2018-01-31,25616
4535,427.0994726965326,Apparel,URSFUR Coyote Fur Tail Keychain Cosplay Toy Bag Charm Pendant Purse Tassel Hook,1245,2018-01-31,21157
4536,728.0028426945327,Digital_Software,H&R Block At Home 2009 Basic Federal + eFile [Formerly TaxCut],2472,2018-01-31,22007
4537,794.8828427356119,Digital_Video_Games,Football Manager 2015 [Online Game Code],2441,2018-01-31,37097
4538,926.2701261485603,Office Products,"NEOPlex - ""Cigarettes"" Swooper Feather Flag",1576,2018-01-31,35776
4539,681.7787106815804,Books,Lord Foulgrin's Letters,1581,2018-01-31,29738
4540,295.00708497150214,Musical Instruments,GruvGlide GRUVGLIDE DJ Package,3407,2018-01-31,48050
4541,299.70308374852004,Mobile_Apps,FRONTLINE COMMANDO,1561,2018-01-31,47020
4542,278.892419526139,Beauty,Hippie Shades Hippy 60S John Lennon Style Vintage Round Sunglasses Fancy Dress,2736,2018-01-31,33532
4543,256.2631343176714,Automotive,WARN 69847 Quick Connect Plug Dust Covers,2025,2018-01-31,32597
4544,828.5941111576641,Digital_Ebook_Purchase,Tempted: The Dark Hart Chronicles (Book 1),1140,2018-01-31,47401
4545,553.5695899800228,Electronics,SleepPhones Classic Sleep Headphones,3581,2018-01-31,35314
4546,574.8493995102953,Digital_Video_Games,Nancy Drew: Danger By Design,2148,2018-01-31,49663
4547,396.56885172391003,Health & Personal Care,"Medline Crutch Tips, Grey, Large",1384,2018-01-31,23809
4548,348.2819298058115,Musical Instruments,Planet Waves Small Instrument Humidifier,2603,2018-01-31,22655
4549,957.3898714738997,Grocery,CoSaMo Hair Color 778 Medium Golden Brown (3 Pack),3539,2018-01-31,998
4550,268.6778143987585,Musical Instruments,D'Addario Natural Rosin,3112,2018-01-31,1179
4551,318.14666898576536,Electronics,RHA Noise Isolating In-Ear Headphone with Remote and Microphone - 3 Year Warranty,1797,2018-01-31,25036
4552,796.943585742276,Automotive,Wagan Automotive Socket Extender,1495,2018-01-31,21834
4553,441.4818252003969,Apparel,ENDO Apparel California Flag Right to Keep and Bear Arms Infringed Men's T-Shirt,1835,2018-01-31,48940
4554,65.22609052791915,Music,"Wagner: Gotterdammerung (August 4, 1951) ~ Knappertsbusch",1065,2018-01-31,9988
4555,998.2423008002587,Grocery,Twinings,2751,2018-01-31,41392
4556,221.17292249310606,Furniture,Boss Office Products B9331 High Back Executive Chair with Pewter Finsh in Black,2059,2018-01-31,49934
4557,635.2933669732565,Camera,Polaroid CXA-800YC 8MP WP Digital Camera - Yellow Waterproof,1988,2018-01-31,27179
4558,405.983560242538,Musical Instruments,"Pyle Phono Turntable Preamp - Mini Electronic Audio Stereo Phonograph Preamplifier with RCA Input, RCA Output & Low Noise Operation Powered by 12 Volt DC Adapter (PP444)",3022,2018-01-31,2035
4559,455.36823110255307,Musical Instruments,"M-Audio M-Track Plus Two-Channel Portable USB Audio and MIDI Interface with Digital I/O, Ignite by AIR and Pro Tools",3065,2018-01-31,13049
4560,893.6942880153975,Mobile_Apps,Blood Pressure (My Heart),1134,2018-01-31,35657
4561,479.3550265864167,Major Appliances,Supco Replacement for Samsung DA29-00003G Filter,2167,2018-01-31,39746
4562,281.9214357058382,Digital_Music_Purchase,Long Way To Go,2673,2018-01-31,14101
4563,59.39894207664038,Office Products,Fiskars Fuse Creativity System Adapter Kit (102060-1001),1434,2018-01-31,30052
4564,725.1231347704933,Digital_Music_Purchase,Not An Addict,1566,2018-01-31,27238
4565,66.66515317260456,Mobile_Electronics,PAC OS-2CBOSE,3155,2018-01-31,38540
4566,427.6160181716785,Digital_Music_Purchase,The Global Resistance (feat. Lyrical Agent & Plato) [Explicit],2159,2018-01-31,12586
4567,480.3944720197431,Baby,"Summer Infant SwaddleMe Microfleece Adjustable Infant Wrap, Sage, Large",1502,2018-01-31,37168
4568,381.8815164231039,Furniture,"Signature Sleep Renew Gel Infused Memory Foam and Independently Encased Coil Mattress, 8-Inch",1299,2018-01-31,32841
4569,659.9351980072507,Health & Personal Care,"Sunbeam Ultra Soft Heating Pad with Straps, Beige, Standard",2878,2018-01-31,28166
4570,758.4559903968099,Office Products,Dixon Ticonderoga Beginners Primary Size,2071,2018-01-31,10203
