sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
60013,798.9786455008837,Apparel,TopHeadwear Solid Color Long Beanie,2010,2019-02-16,19182
60014,948.4623186700701,Health & Personal Care,doTERRA On Guard Essential Oil Protective Blend Beadlets 125 ct,1153,2019-02-16,32016
60015,254.38216823910983,Electronics,"Bluedio Turbine T2s Wireless Bluetooth Headphones with Mic, 57mm Drivers/Rotary Folding",2115,2019-02-16,29156
60016,14.336993165844643,Furniture,Rubber Collection Roundways Multi-Color Printed Slip Resistant Rubber Back Latex Contemporary Modern Area Rugs and Runners (1191),1489,2019-02-16,35388
60017,277.17530736325176,Electronics,Monoprice Multimedia Desktop Stand,3415,2019-02-16,30779
60018,108.55660236619636,Automotive,TIME-SERT 1/4 - 20 SAE Thread Repair Kit,2707,2019-02-16,31129
60019,88.68536025998444,Digital_Ebook_Purchase,The Signature of All Things,1034,2019-02-16,23377
60020,348.9336850327065,Outdoors,"Bolle Fusion Mingo Sunglasses,Satin Gun/TNS",1480,2019-02-16,104
60021,304.626375703276,Musical Instruments,Auphonix Pop Filter For Blue Yeti Microphone,1224,2019-02-16,26680
60022,780.5123126874178,Office Products,Panasonic DECT 6.0 Link-to-Cell via Bluetooth Cordless Phone with Answering System,1123,2019-02-16,25168
60023,548.088939615718,Grocery,Organic Quinoa Spaghetti,1929,2019-02-16,33907
60024,303.2593433662992,Health & Personal Care,"BodyMint, 60-Count Bottles",2022,2019-02-16,40771
60025,111.55239350626165,Grocery,"Marley Coffee Compatible with Keurig Brewers, 24 Count",2726,2019-02-16,26182
60026,222.92004647037743,Apparel,TeeHee Kids Boys Basic Sports Cotton Crew Socks 6 Pair Pack,3322,2019-02-16,45596
60027,582.3187056133315,Furniture,"Milton Greens Stars 6607 3-Piece Argos Coffee and End Table Set, Ebony",1073,2019-02-16,44928
60028,930.0211476064559,Digital_Ebook_Purchase,After Mandela: The Struggle for Freedom in Post-Apartheid South Africa,2141,2019-02-16,41426
