sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
226664,744.4304759414603,Books,"Eat Fat, Be Healthy: When A Lowfat Diet Can Kill You",2425,2022-03-04,2208
226665,992.6309272560169,Musical Instruments,Audio-Technica ATH-M50xDG LIMITED EDITION Professional Studio Monitor Headphones,1229,2022-03-04,33643
226666,593.7994026335396,Automotive,"Superior 58-0900B Massage Sport Grip Slip-on Steering Wheel Cover, Black",2742,2022-03-04,12728
226667,517.3358333923334,Mobile_Electronics,JAVOedge Snake Skin Case for Barnes & Nobles Nook (Book Style) - First Generation,3035,2022-03-04,21080
226668,669.6858834839484,Baby,Tiny Love Take-Along Arch,1840,2022-03-04,31254
226669,10.048607372713438,Musical Instruments,"Mackie THUMP15 Powered 15"" Loudspeaker Pair 2000 Watt Bi-Amped with Mixer Mic Stands and Cables THUMP15SET6",1039,2022-03-04,47131
226670,116.92541057332768,Camera,Neewer Portable 5 in 1 Round Multi Disc Light Reflector,2893,2022-03-04,34505
226671,688.6382499775244,Major Appliances,Frigidaire 240323001 FRIGIDAIRE REFRIGERATOR LOWER DOOR BIN - WHITE,1278,2022-03-04,20443
226672,146.66462844835485,Music,Animals,3329,2022-03-04,31766
226673,608.5068282211912,Digital_Ebook_Purchase,Poppy's Pleasure (Assassin's Pride Book 2),2159,2022-03-04,17608
226674,701.7398253423186,Mobile_Apps,iLove Check,2191,2022-03-04,4198
226675,857.190870198428,Health & Personal Care,"Maxell AAA Alkaline Battery, 10 pack",1580,2022-03-04,3546
226676,898.11893263591,Health & Personal Care,Canker Cure,2962,2022-03-04,20663
226677,672.0172328223645,Music,Music from Big Sur (Michael Benghiat at Peace),3121,2022-03-04,31643
226678,169.40485898406337,PC,5-pack SanDisk ULTRA 8GB Class 10 SDHC Memory Card Up To 30MB/s (SDSDUN-008G-G46),2347,2022-03-04,14315
226679,557.8261049401656,Apparel,Kenmont Summer Women Dots Sun Uv Protection Outdoor 100% Cotton Driving Gloves,1211,2022-03-04,11933
226680,372.284955383564,Outdoors,Planet Bike Blaze 1-Watt Headlight and Superflash Taillight Combination Bicycle Light Set,3499,2022-03-04,14231
226681,390.0163919505067,Camera,Outdoor Fake/Dummy Security Camera with Blinking Light (Color: Dark Grey with hues of Purple),3412,2022-03-04,7586
226682,302.8409867151,Mobile_Apps,Amazon Underground,2498,2022-03-04,747
226683,71.80639888387834,Health & Personal Care,"DHEA Supplement 100, 60 Capsules, 100mg, From AST",2174,2022-03-04,20152
226684,990.1244051154742,Apparel,Perforated Sports Bra 6 Pack,3431,2022-03-04,10143
226685,484.33455054176864,Grocery,Traditional Medicinals Organic Roasted Dandelion Root Herbal Tea 16 Tea Bags Each / Pack of 2,3276,2022-03-04,13003
226686,816.1852300363109,Beauty,Pure DKNY Perfume by Donna Karan for women Personal Fragrances,3359,2022-03-04,1488
