sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
129457,718.4108374088153,Office Products,Fujitsu ScanSnap S1300i Mobile Document Scanner,1748,2020-05-26,21644
129458,105.60309618926884,Digital_Ebook_Purchase,GRANDPA HATES THE BIRD: The Battle Begins,3133,2020-05-26,23474
129459,559.2606937080506,Health & Personal Care,"Pure Milk Thistle Seed Powder -Raw Non-GMO 30:1 Extract has 7 Essential Fatty Acids -Alcohol Free -220 Veggie Caps –200 mg -Optimal For Liver Protection, Cleanse, Detox & Kidney Support*",1497,2020-05-26,41211
129460,679.0512029949367,Outdoors,Wald 135 Deep Sized Grocery Front Handlebar Bike Basket,3579,2020-05-26,30332
129461,295.2981604175337,Office Products,"A+ Grade Clear Carton Sealing Tape, 6 Rolls, 110 yd, 2.0 Mile(330')",1422,2020-05-26,7091
129462,672.4632319870257,Electronics,Insten All in One Worldwide Travel Wall Charger with Dual USB Charging Ports,2968,2020-05-26,19828
129463,526.5641901577542,Digital_Video_Download,The Adjustment Bureau,2946,2020-05-26,37261
129464,605.6011785594505,PC,StarTech PCI Express 6 pin to 8 pin Power Adapter Cable (PCIEX68ADAP),1845,2020-05-26,40869
129465,190.9691611359958,Office Products,HP JetDirect 610n Print Server (J4169A),1100,2020-05-26,31723
129466,789.0021915387222,Grocery,Whole Dried Stevia Leaves,2865,2020-05-26,5386
129467,387.02343635961876,Electronics,"Portable Wireless Bluetooth Love-delivering Speaker Dynamic Flash Stereo for All Bluetooth Phone IPhone 6, 5s, 4s,IPad Air, IPad Mini, Samsung Galaxy, MID, Tablet PCs Smartphones, laptops MP3 etc.(silver)",1286,2020-05-26,9950
129468,945.1834555349641,Apparel,"Stephen Joseph Little Boys' Go-Go Bag, Construction, One Size",3519,2020-05-26,41405
129469,694.461759449301,Musical Instruments,"Joyo JF-17 Extreme Metal, High-Gain Crunch with 3-Band EQ and Gain Boost",2853,2020-05-26,25306
129470,331.2004506834713,Digital_Video_Games,Dream Chronicles: The Book of Air,2968,2020-05-26,25767
129471,109.26824955772277,Digital_Video_Download,Ultimate Journeys - The Complete Fourth Season,2619,2020-05-26,18397
129472,46.37575166142846,Major Appliances,KingsBottle 32 Bottle Thermoelectric Wine Cooler,3434,2020-05-26,18050
129473,400.00126590436537,Beauty,Dermawand Retail Kit with Preface - LOOK YEARS YOUNGER,2404,2020-05-26,4169
129474,555.4248468289107,Baby,Safety 1st Grip n' Go Cabinet Lock,3447,2020-05-26,48030
129475,194.29454503071824,Apparel,Pettigirl Girls Anime Custume Coronation Classical Shinning Fancy Dress with Haircomb 3-11 Y,1713,2020-05-26,10535
129476,916.9218580378555,Digital_Ebook_Purchase,CREATURES OF APPETITE (Emma Kane / Jacob Thorne Book 1),1461,2020-05-26,35055
129477,450.4360205749245,Furniture,Linon Carmen Shoe Storage Ottoman - Black,1879,2020-05-26,45748
129478,849.8588522667768,Outdoors,Roller Derby Web Stinger Adjustable Girl's Inline Skates,3153,2020-05-26,49087
129479,646.3571520467842,Baby,Philips AVENT Basic Baby Monitor with DECT Technology (Discontinued by Manufacturer),2457,2020-05-26,33490
129480,237.33511098472482,Digital_Ebook_Purchase,The Imaginary Friend,1990,2020-05-26,19014
129481,727.54872842636,Digital_Music_Purchase,Weightless EP,2124,2020-05-26,4922
