sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
169706,656.1225489084485,Health & Personal Care,3 Day Refresh with Shakeology by Beachbody,1469,2021-02-13,25366
169707,902.343513293987,Health & Personal Care,"Gaia Herbs Ashwagandha Root Liquid Phyto-Capsules, 60 Count",3143,2021-02-13,24140
169708,536.2372433778293,Camera,Leather Case for Panasonic Lumix GF1 GF-1 Camera With 20mm and 14mm Lens,1883,2021-02-13,149
169709,405.600881576236,PC,Buffalo LinkStation 410 2 TB High Performance NAS Personal Cloud Storage and Media Server,2720,2021-02-13,2219
169710,85.00570181715494,Gift Card,Amazon Gift Card - Print - Love,2149,2021-02-13,13102
169711,719.2145329286705,Major Appliances,(4-Pack) - Maytag GGN529-081A Compatible Refrigerator Water and Ice Filter by Zuma Filters (OPFM2),2581,2021-02-13,385
169712,15.55000031602944,Musical Instruments,Audio-Technica AT2020USB Cardioid Condenser USB Microphone (Discontinued),3195,2021-02-13,11358
169713,847.1920250186131,Grocery,TVP,2260,2021-02-13,2262
169714,49.082894887526024,Office Products,Four Layer Glomitt Fingerless Glove/Mitten Large,3596,2021-02-13,15202
169715,621.3444722926487,Digital_Ebook_Purchase,Saving Dallas: Book 1,1885,2021-02-13,23210
169716,32.51859778675898,Major Appliances,Range Oven Broil Unit Heating Element for Electrolux Frigidaire 316199900,2455,2021-02-13,13505
169717,540.2571629340281,Camera,Case Logic SLR Camera Sling,3110,2021-02-13,42353
169718,508.23044002152335,Beauty,"InstaNatural Organic Argan Oil - For Hair, Face, Skin & Body - 100% Pure & Certified Organic Cold Pressed Argan Oil of Morocco - For Nails, Dry Scalp, Split Ends, Stretch Marks & More - 4 Oz",2642,2021-02-13,44827
169719,903.8709032293588,Apparel,Fila Men's Fundamentals Clay Tennis Pocket Shorts,2585,2021-02-13,25979
169720,994.1838494319903,Camera,Nikon COOLPIX L24 14 MP Digital Camera with 3.6x NIKKOR Optical Zoom Lens and 3-Inch LCD,2899,2021-02-13,24462
169721,563.4267653588145,Furniture,(22x34) Chicago Bulls Derrick Rose Sports Poster,1691,2021-02-13,36496
169722,185.1690743157824,Outdoors,Acclaim Turn Signal Directional Brake Light Horn Bicycle Bike,2835,2021-02-13,34722
169723,156.49920806271857,Books,Zakynthos: Greece - The Ionian Paradise,2698,2021-02-13,30003
169724,282.2403468820354,Digital_Video_Games,Aloha Solitaire [Download],2327,2021-02-13,28897
169725,399.0709650471828,PC,Nimitz 2nd HDD SSD Hard Drive Caddy Adapter for Lenovo Thinkpad T440p T540p W540p with Bezel,2196,2021-02-13,38743
169726,119.34886395665688,Digital_Video_Download,Broadchurch Season 1,1420,2021-02-13,15953
169727,772.6238093584504,Grocery,"Mother Earth Products Freeze Dried Corn, Super Sweet, Quart Jar",3386,2021-02-13,10199
169728,527.4835539251029,Apparel,Election 2016 Donald Trump For President 2016 Stacked Black Adult T-Shirt,1730,2021-02-13,4759
169729,917.2631318581399,Mobile_Electronics,Vehicle Car Charger for TomTom GO 1370T 4.3-Inch Portable GPS [Electronics],2468,2021-02-13,24340
169730,39.545742044386884,Health & Personal Care,"Liquid Vitamin D Drops - 2oz D3 100 Iu Per Drop - 5000 Iu Per Dropper - Best Absorption Free of Gmo, Soy, or Gluten - Made in USA",3250,2021-02-13,29836
169731,970.3165037358298,Mobile_Apps,The Simpsons: Tapped Out,3295,2021-02-13,48462
169732,608.492806241047,Beauty,ISO Bouncy Creme (select option/size),2030,2021-02-13,762
169733,330.1285510680069,Music,War and Peace,2311,2021-02-13,18973
169734,176.8511417751374,Mobile_Electronics,Omega Crime Guard CG-550i6 2-Way Paging LCD Car Alarm Vehicle Security System with Two 2-Way Controllers,2189,2021-02-13,27631
169735,484.8168566595194,Apparel,Leos Imports Women's Mexican Rebozo Shawl,1230,2021-02-13,19006
169736,495.4106603417415,Music,The Police - Greatest Hits,3405,2021-02-13,7180
169737,554.7756327652841,Digital_Video_Download,NSFW,3599,2021-02-13,45716
169738,458.9792530574062,Mobile_Apps,Fibbage: The Hilarious Bluffing Party Game,2690,2021-02-13,42553
169739,448.99376863461976,Apparel,One Direction 1d Logo Beanie Knit Winter Hat Knitted Beanie (BLACK),2141,2021-02-13,10229
169740,204.63815153486004,Apparel,Kayden K Skinny Jeans Men's Denim Pants (Khaki),2865,2021-02-13,49291
169741,982.6086513054976,Digital_Music_Purchase,Under The Streets,2301,2021-02-13,476
169742,488.91020542895535,Mobile_Apps,noodles - To Do List,2707,2021-02-13,5451
169743,596.9802610088234,Music,Chakra Red,1220,2021-02-13,37522
169744,163.93338913613886,Grocery,"Green Mountain Black Tea Unsweetened Perfect Iced Tea, K-Cup Portion Pack for Keurig K-Cup Brewers",1121,2021-02-13,28014
169745,247.74928199612523,Outdoors,Hollywood Racks F4 Heavy Duty 4-Bike Trunk Mount Rack,1994,2021-02-13,43253
169746,278.03469368237364,Office Products,PLNCS540 - Plantronics CS540 Headset,1627,2021-02-13,33637
169747,32.896238135834494,Apparel,Jerzees Ladies Cheer Athletic Shorts 3 Pack,1048,2021-02-13,1933
169748,603.7706359028709,Apparel,Clique Women's Knit Collar Pique Polo Shirt,1025,2021-02-13,25478
169749,92.30394710286058,Musical Instruments,Woodwind Cork Grease,2987,2021-02-13,29101
169750,762.6888080428945,Grocery,Popin' Cookin' Funny Cake House,1347,2021-02-13,16272
169751,234.75118588122268,Health & Personal Care,Cellucor Super Hd & Clk Combo Best Stack for Fat Loss 60 Caps Each Bottle,3293,2021-02-13,38123
169752,896.25477216491,Automotive,WeatherTech 89148 Sunroof Wind Deflector,2521,2021-02-13,8065
169753,828.4297800254667,Apparel,HUGO BOSS Men's Sentro Hat,1211,2021-02-13,43913
169754,920.9953269295889,Grocery,"Cheribundi Energy Drink, Relax, 8 Ounce (Pack of 12)",1858,2021-02-13,45209
169755,546.4529189270568,Apparel,Unisex Stocking Wig Cap Snood Mesh Black,1259,2021-02-13,13022
169756,187.08192080411658,Outdoors,Schwinn 20-Function Bike Computer,2935,2021-02-13,15728
169757,59.98643384840674,Musical Instruments,"Digitech TRIO Electric Guitar Multi Effect, Band Creator Pedal, Power Supply Included",1284,2021-02-13,19577
169758,708.8851155650879,Beauty,"MelodySusie® 540needles 0.5mm Professional Titanium Derma Roller Treating Acne Scars, Hair Loss, Wrinkles, Blackheads, Lines, Sunburn and Ageing - Home Use Daily Skin Care Product, Reducing Blemishes Scars Potholes Cellulite Stretchmarks Uplifting Whitening Regeneration",2603,2021-02-13,38817
169759,76.36170290228017,Digital_Ebook_Purchase,Gotti: The Rise and Fall,2265,2021-02-13,33927
169760,694.0307140315638,Outdoors,Redfeather Snowshoes Hike Snowshoe,3316,2021-02-13,10131
169761,484.6135131800994,Health & Personal Care,"H2Ocean Piercing Aftercare Spray, 4 Fluid Ounce Set of 2 total 8 Fluid Ounce",3193,2021-02-13,25597
169762,23.3142260801325,Apparel,Ever Pretty Stylish Strapless Ruched Rhinestones Print Hi-Lo Party Dress 08030,3027,2021-02-13,8811
169763,90.75423757455599,Major Appliances,"New 3977767 Dryer Heater High Limit Auto Reset Thermostat for Whirlpool, Kenmore, Roper and Sears",3433,2021-02-13,41408
169764,599.8920585995478,Mobile_Apps,Dare to Spin?,2793,2021-02-13,18181
169765,742.6851951257125,Apparel,US Polo Assn Toddler Boys S/S Royal Blue Polo 2pc Black Plaid Short Set,1044,2021-02-13,38984
169766,297.2420912212681,Furniture,Kardiel Tulip Style Round Table White Fiberglass,1686,2021-02-13,40589
169767,445.1282686693968,Camera,"Grey Custom Adjustable Tripod for Canon PowerShot Nikon Coolpix, Sony etc. Digital Cameras and Camera Accessories: models Canon PowerShot S90, S95, SD1200IS, SD1300IS, SD1400IS, A3100, Canon PowerShot SX200IS, Canon PowerShot D10, SD890IS, SD780IS + Live * Laugh * Love Vangoddy Wrist Band!!!",2174,2021-02-13,4771
169768,116.36593101670138,Beauty,Butterfly Shaver pro,1109,2021-02-13,30666
169769,910.0703709905381,Books,Shadow of Darkness,2776,2021-02-13,43265
169770,946.7321847177705,Grocery,"Pistachio Extract, Natural Flavor Blend - 4 Ounce Bottle",3485,2021-02-13,18527
169771,815.8268773124521,Mobile_Electronics,Data Cable For Garmin GPS Nuvi 205W,2692,2021-02-13,9205
169772,309.0858918579507,Digital_Music_Purchase,For The Love Of Love,2222,2021-02-13,20994
169773,212.25280813184892,Electronics,ASSEM Black Metal Box 5 port HDMI Switch with IR Remote control for Full HD 1080p & 3D Support (Five Input To One Output),2674,2021-02-13,42653
169774,371.65614127891246,Outdoors,Helly Hansen Men's Packable Hybrid Pant,2826,2021-02-13,4135
169775,687.4630277752203,Health & Personal Care,Slate Shave Razor and Shaving Brush Stand - Black Chrome Holder,1457,2021-02-13,21864
169776,507.03367835338787,Health & Personal Care,"Sparkle Paper Towels, 24 Count",2199,2021-02-13,36201
169777,30.799261156866578,Musical Instruments,"Movo MA100 Omni-Directional Calibrated Condensor Microphone for iPhone, iPod Touch, iPad",2657,2021-02-13,37915
169778,525.1321020147456,Grocery,Orginal Cracklin Plain 6 bags (1.875oz),1702,2021-02-13,7239
169779,844.9537944716448,Digital_Ebook_Purchase,The Retired Housewives' Overview of Technology (The Retired Housewives Guides for the Technically Challenged Book 1),3131,2021-02-13,2198
169780,166.16611480936783,Digital_Video_Games,Borderlands 2: Psycho Pack DLC,1882,2021-02-13,4953
169781,527.3263052933489,Baby,"Britax Frontier 85 Combination Booster Car Seat, Rushmore (Prior Model)",2546,2021-02-13,649
169782,720.8493468926783,Apparel,"TopTie Unisex New Fashion Black & White College Stripe Skinny 2"" Inch Necktie",2266,2021-02-13,6135
