sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
115246,878.1742878620654,Automotive,Gila VLT Peel and Cling,2214,2020-02-19,16185
115247,752.3434964896786,Digital_Ebook_Purchase,Sub Zero,2035,2020-02-19,48101
115248,879.8081542624094,Electronics,PlugLug HDMI Cables,1496,2020-02-19,20555
115249,996.310907952954,Baby,"Miyim Simply Organic Lovie Blankie, Monkey, 0-3 Months (Discontinued by Manufacturer)",3124,2020-02-19,46904
115250,55.89333623640648,Camera,iConcepts/Digi 1300 Mah replacement ( BP400CL ),2914,2020-02-19,33739
115251,792.1580741036612,Digital_Ebook_Purchase,In Sunlight and In Shadow,2680,2020-02-19,3527
115252,51.84371824876934,Apparel,Quiksilver Men's Street Trunk Walk Shorts,1775,2020-02-19,7046
115253,126.94622576317589,Outdoors,Victorinox SwissTool,1942,2020-02-19,33636
115254,954.1517088289798,Digital_Video_Download,Shaun the Sheep Season 4,2673,2020-02-19,1617
115255,551.074885038322,Music,Rodgers & Hammerstein's State Fair (1996 Original Broadway Cast),2335,2020-02-19,39390
115256,669.0936034206658,Major Appliances,51 Bottle Silhouette Select Built-In Wine Cooler,3394,2020-02-19,34005
115257,383.05725430757246,Apparel,Wigwam Men's At Work 3-Pack Crew Socks,1869,2020-02-19,3516
115258,584.395690376631,Mobile_Apps,Sonic The Hedgehog 4 Episode I,1676,2020-02-19,27976
115259,942.9679888820914,Outdoors,UCO Original Candle Lantern Replacement Glass Chimney,2681,2020-02-19,5952
115260,596.2280806253362,Mobile_Apps,Escape Story,1816,2020-02-19,48288
115261,675.0369132906983,Digital_Music_Purchase,Meditate the Easy Way,1209,2020-02-19,29739
115262,330.2524088674932,Digital_Video_Games,Construction Simulator 2015 [Online Game Code],2443,2020-02-19,42359
115263,189.01317948946976,Apparel,Hanes Women's X-Temp Thermal Pant,1270,2020-02-19,9888
115264,62.53964481424397,Beauty,"Christian Dior Eau Sauvage Parfum Spray for Men, 3.4 Ounce",2264,2020-02-19,10158
115265,795.2866124867197,Furniture,Leick Furniture Chocolate Demilune Hall Stand,1164,2020-02-19,41234
115266,904.8457754593771,Major Appliances,2PKAuto Dishwash Refill,1615,2020-02-19,1243
115267,526.4692719042981,Baby,Boon Groovy and Modware Interlocking Plate and Bowl Set with Utensils,1001,2020-02-19,43605
115268,810.2994154809695,Musical Instruments,"Planet Waves NS Guitar Capo, Black",1429,2020-02-19,23714
115269,974.3620510299871,Mobile_Apps,Diner Dash Grilling Green,1919,2020-02-19,673
115270,531.9901051260066,Grocery,Non-GMO Project Verified Garbanzo Beans | 100% Non-Irradiated | Certified Kosher Parve | USA Grown | Field Traced (We tell you which field we grew it in),1629,2020-02-19,20459
115271,838.2578192432065,Music,Metallica,2818,2020-02-19,48312
115272,169.9182586775652,Apparel,Lodis Audrey Tess Wallet,1986,2020-02-19,1172
115273,619.125447960704,Mobile_Apps,JW Library,2138,2020-02-19,9464
115274,632.6305464046306,Health & Personal Care,"Brownmed Plastalume Digiwrap Too, 0.12 Pound",1202,2020-02-19,2851
115275,23.741682206181487,Music,Oops!... I Did It Again,2606,2020-02-19,18655
