sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
316852,174.04760870502315,Camera,Samsung Pocket Camcorder with 270-Degree Swivel Lens,2321,2023-11-05,10539
316853,705.4054959042247,Digital_Video_Download,The Hangover Part III,1268,2023-11-05,9953
316854,419.8642657302212,Digital_Ebook_Purchase,MentorCity,1016,2023-11-05,5784
316855,138.1389826971213,Electronics,Humminbird AS EC QDE 700 Series Ethernet Adapter Cable,1609,2023-11-05,41138
316856,600.5927755724916,Furniture,"Durable, Reversible 2' X 10' PREMIER MOVENOT PLUS(TM) Felt/Rubber Rug Pad adds PREMIUM PROTECTION on Hard Surfaces and Carpet",2790,2023-11-05,43227
316857,223.31745958188282,Musical Instruments,Various Sizes and Team Colors Cowbell with Stick Grip Handle Bell for Cheering at Sporting & Wedding Events - Cow Bell by Stewart Trading&trade;,2760,2023-11-05,40036
316858,326.0519538594144,Baby,"Stork Craft Hoop Glider, Cherry/Beige",3161,2023-11-05,1076
316859,858.8488419473804,Apparel,Lucky Brand Women's Plus-Size Tara Tie Top,3186,2023-11-05,44951
316860,255.4852471199558,Digital_Ebook_Purchase,The Day After Roswell,2812,2023-11-05,41366
316861,395.22061364543623,Books,The Cat Who Smelled a Rat,1668,2023-11-05,9749
316862,972.6854741700139,Beauty,100% Luxurious Charmeuse Silk Flowers Long Scarf Shawl,2603,2023-11-05,3002
316863,509.31848400580316,Digital_Ebook_Purchase,Extra Lettuce: Manage Your 401K Now to Avoid Flipping Burgers Later,1828,2023-11-05,29754
316864,676.3584820118675,Apparel,Jacqui's Baby Boys' Soccer Bear Shorts Set,1827,2023-11-05,46967
316865,487.0053581366511,Digital_Video_Games,Slingo Deluxe [Download],1179,2023-11-05,26671
316866,558.754824202381,Camera,Wasabi Power Battery for Panasonic NCA-YN101G,1071,2023-11-05,48014
316867,496.768473969853,Apparel,Kenneth Cole New York Men's V-Neck Comfort Sweater,3207,2023-11-05,4979
316868,829.2963750102626,Apparel,Big Chill Women's Plus-Size Puffer Vest,2267,2023-11-05,10154
316869,530.4570195811102,Digital_Video_Games,Farming Simulator: Platinum Edition [Download],3591,2023-11-05,48501
316870,101.77076964959929,Apparel,ZeroXposur Men's UPF 50 Zx Swim Top,2131,2023-11-05,45553
316871,631.1403527253632,Apparel,Mountain Hardwear Men's Dome Perignon Beanie,3154,2023-11-05,3555
316872,836.8182767419561,Apparel,Juanshi 2014 Men's Summer Casual Multi Pockets Cargo Short,3278,2023-11-05,2011
316873,642.7889650798721,Digital_Ebook_Purchase,Into the Wild,1377,2023-11-05,3588
316874,136.56490909761425,Digital_Ebook_Purchase,The Black Swan: The Impact of the Highly Improbable,1194,2023-11-05,26956
316875,107.4290237583698,Gift Card,Amazon.com eGift Cards,3350,2023-11-05,10248
316876,152.04024628035992,Apparel,Revant Replacement Lenses for Oakley Fives 2.0,2331,2023-11-05,14228
316877,506.66361344045606,Musical Instruments,Dunlop PVP101 12-Pick Variety Pack,1527,2023-11-05,9846
316878,165.1344056474994,Automotive,Schumacher SC-1200A-CA SpeedCharge 12Amp 6/12V Fully Automatic Battery Charger,2840,2023-11-05,34266
316879,693.2014103221956,Books,Blackmantle: A Triumph (Keltiad),2696,2023-11-05,42004
316880,34.75751147488723,Digital_Music_Purchase,Röd,3429,2023-11-05,28812
316881,81.36849672188302,Major Appliances,Frigidaire Wf2cb Puresource2 / Frigidaire Fc100 Refrigerator Water Filter,1517,2023-11-05,46001
316882,166.01339389685347,Musical Instruments,D'Addario Natural Rosin,2075,2023-11-05,19106
316883,388.300864559587,Apparel,U.S. Polo Assn. Men's Short Snorkel Jacket,2927,2023-11-05,23552
316884,452.0791607014209,Health & Personal Care,"Best Naturals Maca Capsules, 500 mg, 250 Count",2086,2023-11-05,46892
316885,506.49672028295714,Automotive,Rampage Jeep 39423 Charcoal Contractor Console,2238,2023-11-05,24573
316886,510.9431686104253,Major Appliances,"Haier HCR27B Compact Refrigerator, 2.7 Cubic Feet",2904,2023-11-05,2862
316887,300.02938025640054,Digital_Ebook_Purchase,Summary & Study Guide Five Chimneys: The Story of Auschwitz by Olga Lengyel,2504,2023-11-05,18319
316888,257.2067175328609,Baby,"Thermos Foogo Stainless Steel Food Jar, Blue Circles, 10 Ounce (Discontinued by Manufacturer)",3158,2023-11-05,20160
316889,618.7437147731945,Digital_Software,H&R Block At Home 2013 Deluxe + State,3377,2023-11-05,16809
316890,350.6427040249304,Office Products,Palm Tungsten E2 Handheld,3437,2023-11-05,34598
316891,248.4721990872023,Mobile_Apps,Smurfs' Village,3062,2023-11-05,5776
316892,568.8932166321963,Musical Instruments,Key of High C 6-hole Poplar Flute by Windpony,2087,2023-11-05,11161
316893,706.2349244682816,Automotive,Continental Elite 49346 Accu-Drive Tensioner Assembly,2250,2023-11-05,47905
316894,892.9548606747135,Baby,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,2372,2023-11-05,23318
316895,29.5788786896679,Major Appliances,"Haier HC17SF15RB 1.7 Cubic Feet Refrigerator/Freezer, Energy Star Qualified",1999,2023-11-05,13769
316896,478.21257109597735,Electronics,LYPCTECH AS20011 Unique AC DC Power Jack in Socket Connector PL for ASUS Vivo Book,2919,2023-11-05,23916
316897,111.6699120992205,Apparel,MBJ Womens Sleeveless Comfy Tunic Tank Top with Various Hem - Made in USA,2683,2023-11-05,28186
316898,553.7572015257073,Digital_Software,VirusBarrier X6,2187,2023-11-05,13421
316899,613.1147739289946,Office Products,Generic PGI-225 CLI-226 Set Variation-,1322,2023-11-05,28884
316900,302.56528916253654,Mobile_Electronics,PC Waterproof Shockproof DirtProof Case For iPod Touch 4G Gen4,2778,2023-11-05,35828
316901,868.7225033974338,Apparel,"Women's Long Sleeve Sheer Jersey T-shirt, Asphalt, Large",2073,2023-11-05,33788
316902,128.07572337037567,Furniture,Duff Backless Leather Counter Stools,3028,2023-11-05,37431
316903,329.8723347843712,Books,The Complete Guide to Asperger's Syndrome,1338,2023-11-05,13542
316904,923.2048492328225,Electronics,Jarv NMotion PRO Sport Wireless Bluetooth Earbuds with Built in Microphone Bluetooth Headphones - Black,2203,2023-11-05,43708
316905,544.48691953673,Mobile_Electronics,"AGPtek® 70*16cm Car Sound Music Activated Sensor Stickers Equalizer Glow Blue LED Light (Space Saving, Low Power Consumption)",2011,2023-11-05,29081
316906,189.08528926063508,Digital_Ebook_Purchase,True (True Believers Book 1),1881,2023-11-05,24558
316907,878.0217694375888,Health & Personal Care,IsoSensuals CURVE | Butt Enhancement Cream (Select Quantity),2329,2023-11-05,33310
316908,674.2567811336428,Digital_Ebook_Purchase,The Arrangement 3 (The Ferro Family) (The Arrangement:Ferro Family),2192,2023-11-05,4640
316909,611.5249437987948,Baby,Fisher-Price Discover 'n Grow 2-in-1 Take Along Musical Mobile,2675,2023-11-05,11672
316910,592.3972243022104,Health & Personal Care,BulkSupplements Pure MSM (Methysulfonylmethane) Powder,1676,2023-11-05,20779
316911,403.1242560664718,Health & Personal Care,Silver Magen David Kabbalah Special Thick Black Thread String Bracelet Evil Eye - 2014 Collecion,1042,2023-11-05,14987
316912,897.4798043454119,PC,"iPhone 6 Cable, 2 Pack Cambond 10ft Long Colorful Apple Certified iPhone Charger Cord for iPhone 6s / 6s Plus / 6 / 6 Plus / 5s 5c 5, iPad Air, iPad Mini, iPad Pro, iPad 4th, iPod (Blue+ Orange )",2423,2023-11-05,11526
316913,424.03954399214825,Baby,"Recaro ProRIDE Convertible Car Seat, Blue Opal",2406,2023-11-05,5975
316914,888.1655920267875,Apparel,Mens Sharks Will Kill You Funny T Shirt Sarcasm Novelty Offensive Tee For Guys,2732,2023-11-05,29511
316915,809.5348550519528,Baby,Ju-Ju-Be Be Quick Pouch,2883,2023-11-05,10357
316916,626.1043455525578,PC,LG G4 Case - Poetic [Revolution Series] - [Heavy Duty] [Dual Layer] Complete Protection Hybrid Case with Built-In Screen Protector for LG G4 (2015),1969,2023-11-05,34801
316917,996.2796843944908,Musical Instruments,"Hosa Technology YXM-101.5 XLR3F to Dual XLR3M Y Cable, 1.5 Feet",2932,2023-11-05,34766
316918,103.88588057634348,Music,Heavy Metal: Music From The Motion Picture,1405,2023-11-05,16429
316919,370.7353584455532,Music,Libera,1056,2023-11-05,31414
316920,40.8612423196264,Music,Marie Christine (1999 Broadway Cast),2567,2023-11-05,9088
316921,704.2218718153791,PC,"iPad Keyboard, JETech Wireless Bluetooth Keyboard Case for Apple iPad 2/3/4 with 360 Degree Rotation and Multi-Angel Stand - 2010",3492,2023-11-05,13441
316922,588.226402436969,Digital_Video_Download,Camille Claudel 1915 (English Subtitled),1661,2023-11-05,9175
316923,626.2737878809525,Electronics,Bluecell Protection Carrying Full Sized Headphone Case Hard Case/Bag for Sennheiser Monster Dr Dre Beats Solo/Studio Headphone,3596,2023-11-05,18389
316924,282.1189179916402,Apparel,Billabong Men's Your Bong Short Sleeve T-Shirt,1200,2023-11-05,26301
316925,142.89245665217504,Musical Instruments,New Drum Set Black 5-Piece Complete Full Size with Cymbals Stands Stool Sticks,2461,2023-11-05,9318
316926,611.5740460089842,Automotive,"WeatherTech Custom Fit Sunroof Wind Deflectors for Volkswagen GLI Sedan, Dark Smoke",1952,2023-11-05,6531
316927,346.9854487113664,Musical Instruments,GBGS LED Wedding Uplighting,3481,2023-11-05,29947
316928,656.05100420225,Furniture,Duff Backless Leather Counter Stools,2438,2023-11-05,26422
316929,869.8951974128086,Books,Saint Hyacinth of Poland,3475,2023-11-05,5633
316930,520.3712202486577,Office Products,E-Z Ink Remanufactured Ink Cartridge Replacement for New Generation HP 564XL CN684WN (2 Black),3302,2023-11-05,43907
316931,500.0054468496688,Gift Card,Amazon eGift Card - Baby Is Your New Little Sunshine (Animated) [Hallmark],1397,2023-11-05,14166
316932,509.5610919920201,Grocery,"Runa Clean Energy Drink, 8.4 Ounce (Pack of 24)",2802,2023-11-05,7390
316933,824.8055038204496,Digital_Video_Download,"Oh, God!",1636,2023-11-05,49868
316934,572.9161921572432,Apparel,Rafaella Women's Modern Fit Pant,1664,2023-11-05,43673
316935,846.0406298361295,Health & Personal Care,Pre-cut Walker Glide Balls - 15 Colors & Styles,3480,2023-11-05,10795
316936,557.7561390525004,Baby,Fisher-Price Apptivity Gym for iPhone & iPod Touch Devices,3046,2023-11-05,6003
316937,539.6601905837879,Digital_Software,Chief Architect Premier X6 Student PC Version  [Download],2232,2023-11-05,40758
316938,201.69744816488875,Mobile_Electronics,"Oxygen Audio Alium 380 15inch Subwoofer, 330 Watts, 85 oz Magnet (O2 Alium380) (SINGLE PIECE)",1427,2023-11-05,13737
