sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
274292,995.121503179036,Outdoors,TSG Evolution Bones Ripper Multi-Sport Helmet,1409,2023-01-19,29518
274293,800.4162336863783,Furniture,"EORC T103MU Hand Tufted Wool Cowabunga Rug, 9'6"" x 13'6"", Multicolor",1040,2023-01-19,45137
274294,724.2016728068518,Books,For the Good of the Game: Modern Techniques and Practical Wisdom for Today's Soccer Referee,2440,2023-01-19,29502
274295,490.8621335071327,Digital_Music_Purchase,Live On I-5 [Explicit],3055,2023-01-19,11813
274296,606.9860476566096,Digital_Ebook_Purchase,David and Andrew Book 3: The Next Generation,2647,2023-01-19,5828
274297,903.3587290708172,Apparel,LL Womens Boat Neck Dolman Top - Made in USA,1760,2023-01-19,7254
274298,849.7459586945513,Apparel,"3 Pack Full Lace Polka Dot Thong (Medium, White/Mint/Black)",1134,2023-01-19,12472
274299,982.3772126293026,Digital_Software,QuickBooks 2014 for Mac,3198,2023-01-19,10094
274300,105.40846006308661,Apparel,Baby Christmas Dresses 5PCS Santa Outfits Newborn Girl Clothes Infant Tutu Costumes,2273,2023-01-19,40791
274301,460.33305522493936,Beauty,Glamglow Tingling & Exfoliating Mud Mask - 50ml/1.7oz [Health and Beauty],2284,2023-01-19,21168
274302,326.2623625046499,Apparel,Cubavera Men's Big-Tall Long Sleeve Fashion Woven with Contrast Detail,1130,2023-01-19,22769
274303,618.7429489252979,Digital_Video_Download,Melancholia,1077,2023-01-19,21116
274304,462.28012451031816,Beauty,BR Travel Size Eyeshadow Makeup Kit 0.5 Oz,1961,2023-01-19,4883
274305,957.6885548486432,Beauty,"OPI Gel Nail Color, Peace and Love, .5 Ounce",2700,2023-01-19,31839
274306,185.87913481909737,Grocery,"M&M's Mega Three Times Bigger Pieces than Original Chocolate, 50 Ounce",1136,2023-01-19,45029
274307,484.90709506107754,Musical Instruments,"Zildjian 12 in. Traditional Gong and Table-Top Stand Set,",2121,2023-01-19,14160
274308,954.632078764654,Furniture,Universal bookcase,2182,2023-01-19,34271
274309,436.7205644647069,Gift Card,Amazon.com Gift Card in a Plaid Gift Box (Various Card Designs),3355,2023-01-19,34098
274310,479.30135714130057,Major Appliances,Eureka Range Hood Ventless Carbon Filter,2019,2023-01-19,17225
274311,972.9913863657854,Major Appliances,OVEN RACK,1188,2023-01-19,4176
274312,359.3343846665556,Digital_Software,Cook'n Recipe Organizer Version 10 [Download],3141,2023-01-19,40747
274313,691.8277035062849,Health & Personal Care,"Wakacon KAVA Fijian  WAKA powder, 1 LB",2474,2023-01-19,6670
