sale_id,sales_amount,product_category,product_name,date,customer_id
302960,158.8655541573679,Video DVD,Avatar (Blu-ray 3D + Blu-ray/ DVD Combo Pack),2023-07-19,42999
302961,591.7505401856624,Apparel,Kids Headquarters Baby-Girls Newborn Top with Bermuda Shorts,2023-07-19,20817
302962,235.92666952198584,Health & Personal Care,"ProLab Caffeine Maximum Tablets, 100 ct",2023-07-19,28409
302963,622.4326942441744,Apparel,Spanx Women's Undie-tectable? Panty,2023-07-19,27313
302964,160.07032739734555,Digital_Video_Games,Borderlands The Pre Sequel Season Pass,2023-07-19,4054
302965,965.7879999334613,Music,Tchaikovsky: Piano Concerto No. 1 / Nutcracker (ballet suite) excerpts ~ Gilels / Reiner,2023-07-19,49025
302966,57.16037946310199,Baby,The First Years Spinning Drying Rack,2023-07-19,42628
302967,283.0231979849971,Books,Designing Active Server Pages,2023-07-19,29862
302968,596.8341341291328,Beauty,"Almay intense i-color Thickening Mascara, 0.27-Ounce Packages (Pack of 2)",2023-07-19,20001
302969,886.8387892035599,Digital_Video_Games,SimCity: Cities of Tomorrow,2023-07-19,34859
302970,450.58780777387284,Apparel,Jockey Women's Underwear Plus Size Elance French Cut - 3 Pack,2023-07-19,22989
302971,985.4308920797,Automotive,Conntek 14301 RV/Generator Power Cord 25-Foot 50 Amp Male Plug To Bare Wire,2023-07-19,3534
302972,676.4313274397404,Digital_Software,Retrieve Training for Social Media Marketing Suite for PC [Download],2023-07-19,28547
302973,821.2205262815985,Grocery,"Dale's Steak Seasoning, 16-Ounce Bottles (Pack of 6)",2023-07-19,9403
302974,211.10544519232,Outdoors,Coleman Queen Quickbed with Wrap 'N' Roll Storage,2023-07-19,815
302975,594.9136613372666,Outdoors,Park Tool Head-Gear Lockring Wrench HCW17,2023-07-19,36978
302976,10.52537223203246,Digital_Music_Purchase,Beethoven: Symphony Nos. 4 & 5,2023-07-19,18912
302977,354.67535835837606,Camera,Dropcam Wi-Fi Wireless Internet Home Security Camera,2023-07-19,40617
302978,270.64369794989256,Music,Appetite For Destruction,2023-07-19,6022
302979,330.1919754048945,Digital_Video_Games,SD Gundam Capsule Fighter Online,2023-07-19,7543
302980,715.385845854662,Apparel,Leveret Boys 2 Piece Children Pajama 100% Cotton (Size 6M-14 Years),2023-07-19,45002
302981,70.96137540375801,Musical Instruments,BEHRINGER ULTRACOUSTIC AT108,2023-07-19,32284
302982,286.1465782307525,PC,Microsoft Wireless Mobile Mouse 4000,2023-07-19,42868
302983,869.9640094122791,Apparel,CordiU Spagetti Strap Cami No Bra Regular to Plus Size S M L 1X 2X 3X,2023-07-19,43495
302984,305.76263982035186,Digital_Video_Games,Rhem Trilogy [Download],2023-07-19,13438
302985,838.2545660201042,Outdoors,Platy Soft Bottle with HyperFlow Cap,2023-07-19,22188
302986,721.9743695802651,Health & Personal Care,"2-Pack Whink Rust Stain Remover, 16 Fluid Ounce",2023-07-19,40591
302987,354.7209159014633,Outdoors,"Moose Complete Longboard (Wheel Colors Vary, 9"" x 43"", Pintail, Stained Black, 76mm Wheels)",2023-07-19,22927
302988,657.7052502363774,Digital_Ebook_Purchase,Between Here and April,2023-07-19,17532
302989,587.0435759539741,Health & Personal Care,"Dream Products Anti Arthritis Health Gloves, Ladies Size",2023-07-19,42248
302990,268.5886104325469,Books,A Natural History of the Sonoran Desert (Arizona-Sonora Desert Museum),2023-07-19,43881
302991,242.12739393361855,Major Appliances,Maytag MHWE201YW,2023-07-19,19092
302992,504.16694918698255,Camera,"Encore 4GB USB 2.0 Keychain monitoring Camcorder, Camera, and Voice Recorder (Black)",2023-07-19,28871
302993,476.02133987546324,Digital_Software,H&R Block Tax Software Basic 2013 Win [Download] [OLD VERSION],2023-07-19,43904
302994,432.1282767855237,Baby,Infant Optics DXR-5 Portable Video Baby Monitor,2023-07-19,42384
302995,723.1846335720121,Beauty,Clubman Pinaud Styptic Pencil Travel Size .33 oz,2023-07-19,44723
302996,629.6781959415434,Outdoors,Terry Men's Fly Carbon Saddle Black,2023-07-19,43959
302997,568.0954888903512,Digital_Software,FileCenter Standard 7 for 1 PC [Download],2023-07-19,11795
302998,37.15321555488279,Health & Personal Care,"1 NoseFrida Nasal Aspirator, 4 Hygiene Filters, 10 single-use The Windi",2023-07-19,41134
302999,712.3512492199882,PC,ZAGG Folio Case Hinged with Backlit Bluetooth Keyboard for iPad Air 2,2023-07-19,17863
303000,604.613396060172,Grocery,Traditional Medicinals Organic Raspberry Leaf Herbal Tea Caffeine Free 16 Bags Pack of 3,2023-07-19,22135
303001,874.2194991854881,Camera,Nikon EN-EL15 Rechargeable Li-ion Battery for Nikon D7000 and V1 - Retail Packaging,2023-07-19,20715
303002,804.4526457380651,Books,"Jane's Aircraft Recognition Guide, 2nd edition",2023-07-19,12466
303003,778.986636057148,Digital_Music_Purchase,Reamp!,2023-07-19,48636
303004,310.1490062609541,Digital_Video_Download,Jack Ryan: Shadow Recruit,2023-07-19,404
303005,940.2385545437794,Apparel,Zelda Triforce Items Men's T-Shirt,2023-07-19,44941
303006,325.77107912384946,Digital_Video_Download,Clannad After Story Season One,2023-07-19,30131
303007,798.1872560580478,Music,In On the Kill Taker,2023-07-19,38366
303008,157.6197229921517,Furniture,Mickey & Friends Patio Chair - Minnie Mouse,2023-07-19,16527
303009,68.02326887872562,Grocery,"Williams, Ssnng Chili Original 1 oz  (Pack of 12)",2023-07-19,36937
303010,992.1736632890188,Digital_Software,H&R Block At Home 2009 Deluxe Federal + State + eFile,2023-07-19,39843
303011,209.76423321915948,Books,Lives of the Popes : The Pontiffs from St. Peter to John Paul II,2023-07-19,34518
303012,310.40425057725304,Books,I've Seen The Elephant: An Autobiography,2023-07-19,47895
303013,992.768567447786,Automotive,TMS T-NS-MRC001 500-Pound Heavy Duty Motorcycle Dirt Bike Scooter Carrier Hitch Rack Hauler Trailer with Loading Ramp and Anti-Tilt Locking Device,2023-07-19,39327
303014,696.5411786378002,Office Products,"Brother Printer MFCJ825DW Wireless Color Photo Printer with Scanner, Copier and Fax",2023-07-19,32534
303015,586.0915464265594,Grocery,"Roland Quinoa, White, 25 Pound",2023-07-19,39219
303016,832.4324462260429,Digital_Music_Purchase,Mixed Business,2023-07-19,24486
303017,123.04526166727742,Grocery,"Williams, Ssnng Chili Original 1 oz  (Pack of 12)",2023-07-19,34548
303018,991.2678681579267,Baby,Vulli Chan Pie Gnon Natural Rubber Teether,2023-07-19,22202
303019,626.0196570906674,Camera,Kodak Easyshare M583 Digital Camera,2023-07-19,19573
303020,390.0055741094355,Musical Instruments,Zoom H4n Sennheiser EW112P G3 Wireless Portable Recording System,2023-07-19,35826
303021,133.62441805687834,Musical Instruments,Kratt SN10 Super Pitch Pipe,2023-07-19,30531
303022,45.799549564144144,Baby,Skip Hop Monkey Feeding Time Trio,2023-07-19,21589
