sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
193829,125.27763409085914,Video DVD,Footloose (Special Collector's Edition),2363,2021-07-27,15463
193830,564.2280725318019,Camera,Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD OLD MODEL,1410,2021-07-27,13834
193831,517.4904194444234,Health & Personal Care,Garcinia Cambogia Premium Appetite Suppressant,3358,2021-07-27,28924
193832,977.9725915565369,Health & Personal Care,Slate Shave Razor and Shaving Brush Stand - Black Chrome Holder,1586,2021-07-27,24725
193833,925.4326066789483,PC,"JASCO PRODUCTS 97893 6' USB 2.0 Ext Cable,",3538,2021-07-27,2788
193834,981.1393182590418,Automotive,Mothers Liquid Wax 1,3037,2021-07-27,8012
193835,880.1648439585043,Apparel,Liverpool Jeans Company Women's Ponte Legging,1298,2021-07-27,3077
193836,202.4737392565912,Digital_Software,Home Designer Architectural 2014,2928,2021-07-27,41592
193837,776.6412291732212,Apparel,2x Polarized Clip-on Sunglasses Lens For Myopia Glasses Outdoor Driving at Night,1185,2021-07-27,43680
193838,317.81181941350695,Digital_Software,Mavis Beacon Teaches Typing Deluxe - 25th Anniversary Edition SB,1147,2021-07-27,16810
193839,10.704294460732394,Beauty,Kenra Platinum Grooming Pomade #4,1249,2021-07-27,35339
193840,675.5957301214161,Digital_Software,Professor Teaches Excel 2010 Advanced  [Download],3159,2021-07-27,33601
193841,851.5733208640289,Automotive,10 Nissan Bumper Fascia Clips 63848-9E001 Altima,1466,2021-07-27,48314
193842,157.0988954604346,Digital_Video_Games,Nancy Drew: The Haunting of Castle Malloy,1341,2021-07-27,47113
193843,784.1572789902746,Outdoors,Fenix 132 Lumen LED Flashlight,2570,2021-07-27,21116
193844,730.5422947679183,Digital_Video_Games,Catherine,3076,2021-07-27,27984
193845,372.03444711117305,Digital_Ebook_Purchase,"Farewell, Dorothy Parker",3585,2021-07-27,48290
193846,581.1235410785652,Outdoors,TOE CLIPS SUNLITE ROAD STEEL w/LEATHER STRAP CP LG,3045,2021-07-27,19817
193847,684.6547475485814,Office Products,"HP Everyday Photo Paper, Matte (100 Sheets, 8.5 x 11 Inches)",3310,2021-07-27,19381
193848,781.2319786037483,Camera,CowboyStudio NPT-04 4 Channel Wireless Trigger for External Speelights with 1 Trigger and 2 Receivers (NPT-04+extra receiver),3218,2021-07-27,12278
