sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
192674,34.93911781792337,Musical Instruments,Sennheiser HD 202 II Professional Headphones (Black),3545,2021-07-19,7503
192675,226.40987863533994,Digital_Video_Download,Mozart in the Jungle Season 1,1631,2021-07-19,744
192676,914.8418128713757,Office Products,Floureon&reg; Professional 18V 2000mAh Li-ion Power Tool Replacement Battery for Makita BL1830 BL1815 LXT400 (Black 2000mAh),1181,2021-07-19,37548
192677,403.32852689754986,Books,Literary Theory: A Very Short Introduction,1834,2021-07-19,846
192678,797.40931680099,Apparel,Womens Pull On Cotton Blend Color Jeggings,3167,2021-07-19,21484
192679,476.60448464159185,Electronics,JTD Speaker,3087,2021-07-19,36626
192680,128.8615360422225,Digital_Ebook_Purchase,Southern Fried Sushi: A Novel,1461,2021-07-19,24792
192681,18.58001891529891,Health & Personal Care,BulkSupplements Pure Magnesium Citrate Powder,2038,2021-07-19,1993
192682,549.1512848026849,Gift Card,Amazon Gift Card - Print - Happy Birthday (Hats),2924,2021-07-19,20768
192683,229.35869708158575,Furniture,Meco 4-Pack Deluxe Fabric Padded Folding Chair,1145,2021-07-19,15696
192684,980.878120411341,Digital_Ebook_Purchase,Under Fire (Elite Force Book 3),1601,2021-07-19,2807
192685,624.5637812765216,Automotive,Proform 67414 Self Powered Timing Light,1480,2021-07-19,15036
192686,852.3687908926042,Digital_Video_Download,Discover Scotland,1497,2021-07-19,15124
192687,34.348255987561714,Digital_Video_Games,Scribblenauts Unlimited [Download],2189,2021-07-19,14209
192688,808.771139041938,Outdoors,ALPS Mountaineering Camp Chair,1439,2021-07-19,11997
192689,633.3957755879957,Baby,Graco Simple Switch Highchair,1454,2021-07-19,18164
192690,381.8926083347518,Digital_Ebook_Purchase,El cielo es real: La asombrosa historia de un niño pequeño de su viaje al cielo de ida y vuelta (Spanish Edition),3340,2021-07-19,35335
192691,647.753331978929,Apparel,DKNYC Women's Long Sleeve Colorblock Forward Seamed,2851,2021-07-19,24057
192692,115.35426808797943,Camera,"Ikelite Underwater Camera Housing for Canon Powershot Elph 300 HS, IXUS 220 HS Digital Cameras",1633,2021-07-19,24705
192693,621.7816971493287,Furniture,Flash Furniture Mobile Wooden Ergonomic Kneeling Chair,1471,2021-07-19,27594
192694,89.70768175539955,Music,Bee Gees 1st,2521,2021-07-19,43923
192695,605.5941745506268,Health & Personal Care,"Pedinol Pharmacal Lactinol HX Moisturizing Cream, 4 Ounce",1150,2021-07-19,33191
192696,812.4404681896569,Beauty,Dior J'adore Voile De Parfum,3117,2021-07-19,44906
192697,604.6252570961453,Digital_Video_Download,Revenge of the Green Dragons,3126,2021-07-19,39891
192698,537.3528725535535,Health & Personal Care,"ON SALE! Best Ice Bag for Hot and Cold Treatments. Tough, Long-lasting, Soft on skin and Reusable Ice Pack Insulated to Keep the Temperature for Hours -By Nature Defined fulfilled by Amazon!",2077,2021-07-19,306
192699,786.3413491024734,Mobile_Electronics,New uncut Replacement 4 Buttons Remote fob Key Shell CASE For 2006 2007 2008 2009 2010 Mitsubishi Endeavor,2797,2021-07-19,20208
192700,688.4764380440967,Camera,"Wasabi Power Battery and Charger Kit for Panasonic Lumix CGA-S007, CGA-S007A, CGA-S007A/1B, CGA-S007E, DMW-BCD10, DMC-TZ1, DMC-TZ2, DMC-TZ3, DMC-TZ4, DMC-TZ5, DMC-TZ11, DMC-TZ15, DMC-TZ50",1646,2021-07-19,4277
192701,974.0736122529274,Mobile_Electronics,JBL MS-12SD4 + JBL MS-A5001 1800W MS Series Compact Installation Car Audio Bass Package,1339,2021-07-19,47820
192702,575.8724866938488,Digital_Ebook_Purchase,Living to Tell: Stories of lives saved by organ donation,3425,2021-07-19,15031
192703,411.21267584796306,Books,A Measure of My Days: The Journal of a Country Doctor,2346,2021-07-19,13979
192704,881.7387691970386,Digital_Ebook_Purchase,Wild (Oprah's Book Club 2.0 Digital Edition): From Lost to Found on the Pacific Crest Trail,1516,2021-07-19,47479
192705,15.549664084185734,Digital_Software,Quickbooks Pro,3593,2021-07-19,23002
192706,508.33040281106634,Electronics,RHA Noise Isolating In-Ear Headphone with Remote and Microphone - 3 Year Warranty,1449,2021-07-19,4251
192707,826.4563406170824,Outdoors,Sugoi Men's RS Zero Jacket,1681,2021-07-19,39520
192708,430.21175072586095,Digital_Video_Games,Monday Night Combat [Online Game Code],1565,2021-07-19,42124
192709,770.6212175044261,Digital_Ebook_Purchase,The Wealthy Reflexologist,1243,2021-07-19,21724
192710,929.9829429082116,Musical Instruments,Apogee Microphone,2265,2021-07-19,36486
192711,777.0286847804667,Digital_Video_Download,Clerks II,3071,2021-07-19,31569
192712,984.7044668447071,PC,Cable Matters (3 Pack) Straight 6.0 Gbps SATA III Cable,3315,2021-07-19,49280
192713,262.87362637287924,Mobile_Electronics,Tontec Audio USB Portable Cassette Tape to MP3 Player Adapter with USB Cable and Software Cd Also Features Auto Reverse For PC,1473,2021-07-19,19481
192714,589.5561710088652,Automotive,Discount Starter and Alternator 3270N Ford Taurus Replacement Starter,3564,2021-07-19,27534
192715,869.1906656900773,Health & Personal Care,Gel-Gloss Kitchen and Bath Polish and Protector,1511,2021-07-19,36465
192716,636.8547961376361,Outdoors,X-Treme Scooters XB-502 Electric Bicycle,1988,2021-07-19,27634
192717,688.4545367297641,Digital_Video_Games,4 Elements 2 [Download],2318,2021-07-19,14316
192718,120.06893628454493,Digital_Music_Purchase,Shuma,1934,2021-07-19,13252
192719,767.237238365829,Major Appliances,"Burner Assembly for Maytag, Magic Chef, 74003963, 12500050, 3412D024-09",2118,2021-07-19,12623
192720,854.4311215220393,Mobile_Electronics,"IVX-12 V2 D2 - Skar Audio 12"" Dual 2-Ohm IVX Series Subwoofer",1979,2021-07-19,33697
192721,859.1798391666725,Music,Blue Moon Swamp,1713,2021-07-19,3243
192722,182.34228324555815,Digital_Ebook_Purchase,Awakenings (Elemental Series Book 1),2255,2021-07-19,13945
192723,991.3258721795886,Furniture,Dexter Metal Headboard with Decorative Castings and Globe Finials,1694,2021-07-19,29766
192724,384.19534540049887,Grocery,Lindt Swiss Bar,2387,2021-07-19,42436
192725,865.775868839248,Major Appliances,Broan 36W in. QT Under Cabinet Range Hood,1975,2021-07-19,46094
192726,458.23196602510785,Digital_Video_Download,Badlands (1974),1904,2021-07-19,30510
192727,708.3635351141177,Grocery,9GreenBox - Money Tree Bonsai with Ceramic Pot,3247,2021-07-19,38299
192728,453.3989951263349,PC,"mCover Hard Shell Cover Case for HP Pavilion 14"" DM4 1xxx / 2xxx series (DM4 / DM4t) Laptop - RED",1610,2021-07-19,22857
192729,934.1699748329914,Furniture,Milliard Lightweight 74 by 31-Inch Folding Cot/Bed with Mattress (Mattress Color May Vary),3348,2021-07-19,9827
192730,944.9797238483619,Automotive,Recon 264134BK Jeep JK Smoked Turn Signal Lenses,2055,2021-07-19,49383
