sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
81978,360.650652682203,Books,Legends of the Serai,1993,2019-07-10,37513
81979,330.3484674631742,Apparel,Woolrich Men's Expedition Chamois Shirt,2958,2019-07-10,28380
81980,400.6063771442764,Grocery,"Kicking Horse Coffee, 3 Ounce teaser",1907,2019-07-10,20849
81981,162.9692009101559,Camera,Panasonic HDC-HS60 Hi-Def Camcorder with 120GB HDD & 35X intelligent Zoom (Black) (Discontinued by Manufacturer),3475,2019-07-10,8974
81982,730.919886621847,Music,Bargainville,3142,2019-07-10,38623
81983,170.78808983596,Outdoors,"High Peak -40 Deg. Mummy Bag, 34"" Wide & 86"" Long, 2011 Model, 5 Warranty",2970,2019-07-10,3527
81984,766.4517728923843,Automotive,Motorad MGC-900 Locking Fuel Cap,2431,2019-07-10,49140
81985,897.7725820362327,Digital_Software,Serif Digital Scrapbook Artist [OLD VERSION],3203,2019-07-10,383
81986,212.49481307562903,Apparel,Sesame Street Elmo Long-Sleeve Tshirt,1021,2019-07-10,3937
81987,120.854070603655,Digital_Music_Purchase,God's Country And Western,2267,2019-07-10,48083
81988,439.8294947118277,Baby,"Nap Mat by Marlo Plastics, 19 x 45 in., Rest mat, Childcare Sleep Mat, Made in USA with USA & Imported Components, Each",2517,2019-07-10,33566
81989,221.88097914795978,Electronics,iASUS XSound 3 High Definition Helmet Speakers,2552,2019-07-10,44716
81990,161.437853996288,Digital_Video_Games,IGT Slots: Candy Bars [Download],2978,2019-07-10,12035
81991,237.24438189396298,Outdoors,Outdoor Products Sea-Tac Rolling Backpack,2517,2019-07-10,25030
81992,195.65735639182338,Electronics,Premium 10 ft Panasonic RP-CDHM30-K Mini 1.3c HDMI cable for your HD Camcorder/Video/Camera! (240Hz 1080p Type A to C),2654,2019-07-10,17852
81993,189.38861369355809,Digital_Ebook_Purchase,Sweet Tea Revenge (Tea Shop Mysteries Book 14),2543,2019-07-10,21967
81994,65.45176792194658,Musical Instruments,Planet Waves Basic Classic Leather Guitar Strap,2297,2019-07-10,18436
81995,242.59376970824994,Baby,"Medela Disc Collar, Slow Flow Nipple, and Clear Bottle Cap Replacement parts",2313,2019-07-10,30809
81996,530.1488910541299,Digital_Music_Purchase,There and Back,1914,2019-07-10,41285
81997,218.10093030260433,Musical Instruments,CruzTools Guitar/Bass Multi-Tool,3379,2019-07-10,41287
81998,128.5321275466954,Digital_Music_Purchase,Car Engine Revving,2037,2019-07-10,40493
81999,700.2348720085711,Apparel,Champion Men's Pullover Eco Fleece Sweatshirt,1600,2019-07-10,17508
82000,515.0189401814243,Apparel,Roman Fashion Women's Kimono Sleeve Metallic Polka Dot Shirt,1265,2019-07-10,40908
82001,123.81283834544466,Outdoors,"Bicycle Pannier Bag Santana , Reflective strip, 1000 cubic inch with rain cover, by Biria",3169,2019-07-10,1054
82002,738.2189149250306,Major Appliances,AKDY Range Hood Carbon For Ventless/Ductless Options,1041,2019-07-10,33648
82003,856.507493462657,Apparel,Charles River Apparel Men's Pack-N-Go Windbreaker Pullover,1015,2019-07-10,47248
82004,470.062498815602,Books,The Signature of All Things: A Novel,1874,2019-07-10,20082
82005,930.1266110614433,Books,Ghost of a Smile: Stories,2676,2019-07-10,37650
82006,818.4918626414199,Health & Personal Care,Usana Coquinone 30 (New 2 Packs),3317,2019-07-10,31029
82007,638.3177631632539,Health & Personal Care,Energizer 2032 Battery CR2032 Lithium 3v,1082,2019-07-10,17411
82008,953.4023232738575,Mobile_Apps,Word Chums,3428,2019-07-10,16599
82009,546.7499705322289,PC,Acase(TM) Stylus - A-ccurate Slim Stylus Pen for Touchscreen Devices,1328,2019-07-10,11597
82010,551.4372860085522,Automotive,8 BALL STEERING WHEEL SPINNER,2973,2019-07-10,9337
82011,502.8661397555351,Apparel,Naketano Women's Hoodie Darth Long IV,2668,2019-07-10,1191
82012,848.3451686682627,Digital_Ebook_Purchase,The Advocate (The Advocate Series Book 1),2009,2019-07-10,10736
82013,904.2708674368915,PC,"Linksys WRT AC1900 Dual-Band+ Wi-Fi Wireless Router with Gigabit & USB 3.0 Ports and eSATA, Smart Wi-Fi Enabled to Control Your Network from Anywhere (WRT1900AC)",1435,2019-07-10,4191
82014,97.53992644065562,Office Products,Red Disney Pixar Cars Double Zippered Pencil Pouch,1222,2019-07-10,36442
82015,198.31633141274696,Major Appliances,"Clothes Dryer Door Catch for Whirlpool, Sears, Kenmore, W10111905",3273,2019-07-10,13420
82016,96.04804231231785,Video DVD,The Big Bang Theory: Season 6,1796,2019-07-10,42484
82017,552.7200632760603,Mobile_Apps,Magic Jigsaw Puzzles,1067,2019-07-10,3065
82018,128.10526749270264,Outdoors,Hayes disc brake pads brake pad MX-2/MX-3/MX-4 & SOLE,1206,2019-07-10,48270
82019,325.06827249141304,Baby,Tomy Lamaze Play andGrowTake Along Toy,3472,2019-07-10,24408
82020,715.5111587266238,Apparel,DC Comics Wonder Woman T-Shirt With Cape And Headband Costume,1811,2019-07-10,14867
82021,427.2802095762507,Digital_Music_Purchase,These Clever Lies,1487,2019-07-10,3501
82022,770.1539161690154,Digital_Ebook_Purchase,A ese muchacho lo van a matar (Spanish Edition),2118,2019-07-10,9304
82023,983.5287660662342,Apparel,U.S. Polo Assn. Junior's Packable Puffer Jacket with Contrast Trim,3290,2019-07-10,41058
82024,612.3035665605664,Digital_Music_Purchase,Kicking & Screaming,1676,2019-07-10,47974
82025,888.2260337754997,Beauty,"Derby Extra Double Edge Razor Blades, 100 Count",1688,2019-07-10,5416
82026,301.865685594033,Music,A Saucerful of Secrets,3582,2019-07-10,22785
82027,162.28070126101574,Automotive,Valterra 020106 RV Stabilizer,1928,2019-07-10,20232
82028,586.4715605119874,Digital_Music_Purchase,Mae'R Mor Yn Faith,3570,2019-07-10,16629
82029,87.83962117380744,Digital_Ebook_Purchase,The Worst 2 (Myra's Dilemma series),1973,2019-07-10,18384
82030,517.0280036180868,Digital_Video_Games,Warhammer 40K: Dawn Of War Platinum [Download],1793,2019-07-10,10720
82031,814.1646464864932,Music,Amazing Grace,3282,2019-07-10,26820
82032,719.2912567027803,Outdoors,Planet Bike Protegé 9.0 bike computer,1865,2019-07-10,37095
82033,783.4146530869325,Health & Personal Care,"GAMMA RAY 010 Slim Vintage Computer Readers Reading Glasses Anti Reflective Anti Glare Anti Eyestrain Lens for Digital Screens, UV400 Protection - Choose Your Magnification and Color",1893,2019-07-10,38715
82034,629.5716476359461,Furniture,Grip-It Premium Cushioned Dual Purpose Non-Slip Pad for Rugs on Hard Surface or Carpeted Floors,2312,2019-07-10,46851
82035,845.0911085379178,Books,The Highly Sensitive Person's Workbook,3180,2019-07-10,6369
82036,681.3070663687004,Beauty,Diesel Fuel for Life Cologne by Diesel for men Colognes,1507,2019-07-10,15970
82037,517.2554957871562,Music,Broke Down,3275,2019-07-10,1661
82038,676.4024859806085,Beauty,Deva Concepts Devacurl Microfiber Drying Deva Hair Drying Gloves,1668,2019-07-10,419
82039,769.6578666331642,Digital_Music_Purchase,Children of the Free,1022,2019-07-10,46893
82040,203.90746013123106,Office Products,"Sharpie Oil-Based Paint Marker, Medium Point, White, 1-Count",2096,2019-07-10,14019
82041,761.9942062489569,Digital_Software,MCAT 2016 Flashcards [Instant Access],1246,2019-07-10,28072
82042,527.3764912170556,Mobile_Apps,Maps for Minecraft PE,1781,2019-07-10,34238
82043,377.8856017480363,Musical Instruments,"Perris Leathers LP12-ACDC-1 Medium Celluloid Plastic, 12-Pieces per Package Guitar Picks",3276,2019-07-10,11886
82044,166.92638583486635,Digital_Ebook_Purchase,Area 187 - Almost Hell,1605,2019-07-10,15369
82045,187.0762268761983,Digital_Music_Purchase,Grown Man Business [Explicit],2360,2019-07-10,38256
82046,441.820803684377,Health & Personal Care,Solgar – Extra Strength Glucosamine Chondroitin MSM with Ester-C Tablets,3236,2019-07-10,15140
82047,20.49812961215241,Mobile_Electronics,"TOYOTA CAMRY SUN VISOR REPAIR KIT FOR 2007, 2008, 2009, 2010, 2011. GO TO CamryVisorRepair.Com",1705,2019-07-10,49691
82048,318.60515365401096,Baby,Amy Michelle Lotus Diaper Bag,1365,2019-07-10,47689
82049,812.7479556115403,Electronics,Philips SB365B/37 Wireless Bluetooth Portable Speaker with Rechargeable Battery,2191,2019-07-10,21020
82050,366.9309731727961,Digital_Music_Purchase,The Rhythm You Started,3230,2019-07-10,45240
82051,763.7565652626329,Health & Personal Care,New Top-O-Matic Cigarette Rolling Machine,3291,2019-07-10,42599
82052,366.9167601423552,Baby,"Quinny Buzz Rainshield, Clear",2059,2019-07-10,36127
82053,641.7586817659137,Digital_Ebook_Purchase,War Brides,2095,2019-07-10,40302
82054,638.2868438012017,Mobile_Apps,Zombie Assault：Sniper,3303,2019-07-10,47695
82055,861.903100857831,Outdoors,Currie Technologies eZip Electric Scooter,1712,2019-07-10,46201
82056,336.9574426469379,Digital_Video_Download,Friends: Cast & Creators Live at the Paley Center,1714,2019-07-10,19201
82057,578.5391753319595,Digital_Software,Test Software Parent,1096,2019-07-10,22697
82058,493.95422822465576,Music,Descarga in New York,1362,2019-07-10,47769
82059,675.498586194775,Office Products,HP 564XL/564 High-Yield Black and Standard C/M/Y Color Ink Cartridges Combo 4-Pack,1216,2019-07-10,24304
82060,760.7666627271333,Digital_Software,QuickBooks Premier 2015,1631,2019-07-10,43172
82061,829.929278226165,Major Appliances,Panda Small Mini Counter Top Portable Compact Washer Washing Machine 5.5-10lbs,1457,2019-07-10,24603
82062,803.8043231146254,PC,Khomo iPad Mini / Mini 2 Retina / Mini 3 Case Dual Super Slim Cover,3352,2019-07-10,41005
82063,48.314149184165984,Digital_Music_Purchase,The 5 Human Types Vol.2: The Thriller; Why Some Have Ambition and Others Lack it,2761,2019-07-10,43885
82064,50.61680672850741,Camera,Domino Engineering Garage keyless entry system DNSC-GD1 DNSC-GD1,1738,2019-07-10,16576
82065,997.8674424395612,Mobile_Electronics,Two Silicone Skin Case Cover (One Black & One Clear/White) + Light Blue Fishbone Style Keychain for Barnes and Noble Nook Color and Nook Tablet,1329,2019-07-10,29008
82066,567.1334386642393,Apparel,Hell Bunny Forever Dead 50's Dress,2379,2019-07-10,23793
82067,264.06583761581874,Automotive,Tree Frogs Bucket Seat Cover,2938,2019-07-10,12311
82068,329.8179453040276,Music,Ambient,2985,2019-07-10,33575
82069,443.5753527575397,Digital_Music_Purchase,The Suburbs,3161,2019-07-10,33153
82070,744.257934194579,Electronics,SMSL SD793-II,2663,2019-07-10,21888
82071,373.6116271560435,Outdoors,"Coleman Small Dry Gear Bag - 20.5"" x 10.5""",1493,2019-07-10,952
82072,522.6697073813142,Digital_Software,Quicken Home & Business 2,2209,2019-07-10,37023
82073,213.71566929886555,Apparel,Cocoship Solid Black Elegant Vintage High Waisted Bikini Swimsuits Swimwear(FBA),3238,2019-07-10,6200
82074,252.11552920754468,Digital_Video_Download,Six Feet Under Season 1,2902,2019-07-10,1463
82075,18.23202097441944,PC,COOSKIN 15.6-inch Anti-glare Screen Protector for Laptop Dispaly 16:9,1511,2019-07-10,46513
82076,345.65917440558457,Automotive,KYB 343308 Excel-G Gas Shock,1121,2019-07-10,4863
82077,68.74427989189732,Digital_Video_Games,Euro Truck Simulator 2 [Download],2908,2019-07-10,47541
82078,305.60935020938393,Digital_Software,Intuit Quicken Rental Property Manager 2015,2929,2019-07-10,19320
82079,248.6102229195397,Musical Instruments,"Tuner for Guitar, Ukulele, Violin, Cuatro and more ~ Chromatic, Clip On, Portable ~ Simple for Beginners, Used by Professionals ~ For Beautiful Music...in Tune, in Time, Every Time!",3072,2019-07-10,13034
82080,472.4757692918467,Mobile_Electronics,M&C Black Semi Hard Durable GPS Carrying Case for Garmin nüvi 1450LM 5-Inch Touchscreen Portable GPS Navigator + a premium car charger,3026,2019-07-10,10961
82081,324.97021371247365,Digital_Ebook_Purchase,Whisper My Secret: A Memoir,1452,2019-07-10,23783
82082,959.7605769668417,Mobile_Apps,Journal (Kindle Tablet Edition),2092,2019-07-10,35256
82083,901.9000478488467,Health & Personal Care,"Fitbit Flex Wireless Wristband with Sleep Function, Black",2843,2019-07-10,31826
82084,547.7896920937438,PC,"BobjGear 4 Port USB 3.0 Powered Hub for your Tablet, Laptop, Chromebook, TV Stick",3215,2019-07-10,43335
82085,449.2293166923337,Major Appliances,Haier HLP140E 2-3/5-Cubic-Foot Compact Tumble Vented Dryer,2281,2019-07-10,4776
82086,762.7422254096616,Grocery,"Al Dente Carba-Nada Egg Fettuccine, 10-Ounce Bags (Pack of 6)",1178,2019-07-10,38672
82087,811.7978206465497,Mobile_Electronics,"Hillo Mini Bomb Speaker, Vibration Bass ,3.5mm Stereo Inputjack, USB Power Cable- Black Smile",1330,2019-07-10,12958
82088,934.837561851833,Digital_Video_Games,Cradle of Rome 2 [Download],2861,2019-07-10,17505
82089,215.45952211095158,Digital_Ebook_Purchase,Sword and Sorceress 27,1912,2019-07-10,37052
82090,929.767034767343,Digital_Software,Test Software Parent,2980,2019-07-10,21101
82091,384.0809229495903,Books,Morgan'S Mercenaries: Heart Of Stone,3132,2019-07-10,29921
82092,867.6418771076396,Baby,Aden by aden + anais 3 Pack Muslin Little Bib,2383,2019-07-10,13758
82093,221.69463354842355,Digital_Video_Games,Serious Sam 3 Jewel of the Nile [Online Game Code],2609,2019-07-10,49786
82094,26.924826702015267,Music,Mdfmk,3047,2019-07-10,31437
82095,397.66733718440446,Baby,Jeep Stroller Essential Accessories Starter Kit,1925,2019-07-10,28692
82096,644.3689702106013,PC,"3PCS of HEAVY-DUTY Lightning to USB Sync Charger Data Cable Cord 10ft / 3m for iPhone 5s / 5c / 5, iPhone 6 / 6plus, ipad Air / Mini / iPod Touch 5 and Nano 7 - (black black black)",3255,2019-07-10,45532
82097,479.999683639594,Digital_Ebook_Purchase,Preparation for Death,2206,2019-07-10,24117
82098,566.4559272294421,Camera,Canon FS300 Flash Memory Camcorder (Blue),1878,2019-07-10,56
82099,281.4887988819136,Digital_Video_Games,"Murder, She Wrote 2: Return to Cabot Cove [Download]",2997,2019-07-10,48451
82100,636.1625597354049,Grocery,"Hoosier Hill Farm Wasabi Peas, 5 lbs. (80 oz.)",2643,2019-07-10,14526
82101,554.6000902898388,Digital_Software,Start8 [Download],1003,2019-07-10,31032
82102,44.29831767196888,Digital_Video_Games,Silent Hunter V: Battle of the Atlantic [Download],1546,2019-07-10,41841
82103,594.7639392792458,Camera,ePhoto Photography Studio Portrait Background stand 10 x 12 ft White and Black Muslin Background Backdrop Supporting System Kit + CASE NEW by ePhoto INC 901+10x12B/W,3412,2019-07-10,27226
82104,540.2934608556769,Major Appliances,"Green Filter for Kenmore 46-9002 NSF Certified Refrigerator Water Filter, Cer...",1762,2019-07-10,41765
82105,319.07425564255703,Beauty,Body Drench Moisturizing Lotion Limited Edition 16.9oz (Holiday Berry),1201,2019-07-10,16996
82106,232.34068046266987,Baby,"World of Eric Carle, The Very Hungry Caterpillar Wood Pull Toy",1393,2019-07-10,5184
82107,64.11483799514323,Digital_Ebook_Purchase,The English Patient (Vintage International),2375,2019-07-10,11426
82108,559.7603409837787,Beauty,Magnesium and Potassium Asporotate Solaray 120 Caps,3034,2019-07-10,27563
82109,756.8754338963963,Musical Instruments,"Latin Percussion LPA646 Aspire 10"" & 11"" Wood Conga Set-Double Stand",1404,2019-07-10,38783
82110,496.01586072215645,Furniture,"TMS Pacific Stackable Storage with Glass Door, Antique White",3569,2019-07-10,28113
82111,103.57334593541451,Grocery,"Nishiki Premium Rice, Medium Grain, 15-Pound Bag",1730,2019-07-10,1965
82112,414.76565062673933,PC,StarTech Mini USB Cable - A to Right Angle Mini B - 3 Feet (USB2HABM3RA),3485,2019-07-10,20871
82113,491.50547131289636,Baby,"Skip Hop Jonathan Adler Dash Diaper Bags, Nixon (Discontinued by Manufacturer)",1231,2019-07-10,16531
82114,100.75736278385422,Health & Personal Care,"DHEA Supplement 100, 60 Capsules, 100mg, From AST",1038,2019-07-10,41479
82115,732.4468238708407,Grocery,Caffe D'Vita Mocha Cappuccino Hot or Cold Cappuccino Mix 64 Oz,2034,2019-07-10,11608
82116,878.3950359415466,Digital_Video_Download,Marvel's The Avengers,2714,2019-07-10,49469
82117,233.4453674965949,Health & Personal Care,Eatmor Appetite Stimulant | Weight Gain Pills for Men and Women | Natural Orxegenic Supplement,2065,2019-07-10,20098
82118,891.9790534628871,Automotive,Putco 59816 SSR Locker Side Rails,2013,2019-07-10,29427
82119,426.645309107612,Camera,"Benro Mach3 9X CF Series 2 Monopod, 4 Section, Twist Lock 2",2513,2019-07-10,41089
82120,441.4780723545759,Apparel,Ed Hardy Big Boys' Open Mouth Tiger T-Shirt,3325,2019-07-10,9276
82121,843.5860023951375,Musical Instruments,Supertech stage lights,1638,2019-07-10,18618
82122,677.1775335086253,PC,VIDENG POLO Men's Genuine Leather RFID Blocking Briefcase Shoulder Messenger Bag,2934,2019-07-10,23663
82123,176.05019660343447,Digital_Video_Games,Finding Teddy [Download],2867,2019-07-10,3811
82124,696.4072995060426,Digital_Ebook_Purchase,Spirit of the Mountain,3363,2019-07-10,47148
82125,882.9993539824236,Electronics,"Yamaha YST-FSW050BL2 Subwoofer (Each, Black)",1846,2019-07-10,32483
82126,112.60912037699686,Office Products,Gavel with engraved band wood,3377,2019-07-10,7984
82127,779.9682864322078,Furniture,"Mahogany Sunflower Jacquard Fused Reversible Runner, 13 by 72-Inch, Yellow",1042,2019-07-10,41048
82128,920.2525952002355,Outdoors,"Bolle Fusion Mingo Sunglasses,Satin Gun/TNS",2002,2019-07-10,14589
82129,152.31212850130962,Major Appliances,"Frigidaire FPET3085K 30"" Double Electric Wall Oven with PowerPlus Convection and Pro-Select Controls,",1920,2019-07-10,29054
82130,196.44888077244312,Beauty,BR Travel Size Eyeshadow Makeup Kit 0.5 Oz,2391,2019-07-10,45445
82131,361.1399143043418,Musical Instruments,Sennheiser HD 380 PRO Headphones,1616,2019-07-10,9988
82132,850.5832382460508,Electronics,"Abco Tech Portable Water Resistant Wireless FM Radio Bluetooth Speaker with Hands-Free Speakerphone and Storage, Blue",1503,2019-07-10,43093
82133,899.1676639564275,Digital_Ebook_Purchase,Ripley’s RBI 01: Scaly Tale (Ripley's RBI),2243,2019-07-10,3887
82134,247.22025727231411,Digital_Music_Purchase,Edge Of The Earth,2478,2019-07-10,44432
82135,775.4515766255676,Outdoors,"Delta Cycle Delta Airzound Bike Horn , colors may vary",2907,2019-07-10,4022
82136,127.71569057724894,Beauty,Young Living Thieves 5ml Essential Oil,1512,2019-07-10,49400
82137,233.41479676344508,PC,SanDisk 16 GB microSDHC Flash Memory Card (card only) SDSDQM-016G,1007,2019-07-10,4504
82138,513.2048434962027,PC,Transcend RDF5,3188,2019-07-10,7341
82139,518.1825188339258,Mobile_Electronics,"eForCityLeather Case for Barnes and Noble Nook Simple Touch with GlowLight , Black",3161,2019-07-10,48651
82140,300.0366907429547,Gift Card,Amazon eGift Card - Love,1478,2019-07-10,10693
82141,369.6588493108662,Major Appliances,(3 Pack)Samsung DA-97-08006A Compatible Refrigerator Water and Ice Filter by Zuma Water Filters (OPFS3),1245,2019-07-10,34299
