sale_id,sales_amount,product_category,product_name,date,customer_id
143278,142.31573694510354,Baby,"NUK Hello Kitty Puller Pacifier, 6-18 Months",2020-08-17,31001
143279,259.97163881858694,Mobile_Apps,3D Gps Maps with HD View,2020-08-17,9075
143280,155.03639763771233,Beauty,L'Oreal Skin Genesis Night Cream - 1.7 oz,2020-08-17,37929
143281,453.2973578578924,Books,"The Tales of Beedle the Bard, Standard Edition (Harry Potter)",2020-08-17,17271
143282,161.35100941583482,Health & Personal Care,"Amazing Nutrition - Nattokinase - 100 Mg Per Capsule(2, 000 Fu) - Supports Cardiovascular Health",2020-08-17,27920
143283,875.1598865612842,Outdoors,"Avenir Excursion Large Panniers (1, 700 Cubic Inches total)",2020-08-17,49707
143284,757.738907266428,Musical Instruments,"Evans EQ Double Pedal Patch, Clear Plastic",2020-08-17,1041
143285,868.7293906176849,Mobile_Electronics,Execution Audio Complete Big 3 Wiring Kit,2020-08-17,18123
143286,35.702177860058136,Grocery,Indomie Mi Goreng Instant Noodle 3 oz - (Pack of 30),2020-08-17,40379
143287,127.38766730800391,Musical Instruments,Michael Kelly MKTCE Triad CE Acoustic-Electric Guitar,2020-08-17,47196
143288,104.95490026352496,Electronics,FI Lamps FI_WD-60638 Compatible with Mitsubishi WD-60638 TV Replacement Lamp with Housing,2020-08-17,38883
143289,627.8612644282082,Musical Instruments,Bravodeal Music Stand Light - 4 Bulb LED Book Reading Lamp - Clip on or Free Standing,2020-08-17,16790
143290,211.18918835717952,Furniture,"Cheetah Mounts ALAMB Articulating Arm (15” Extension) TV Wall Mount Bracket for 12-24” TVs and Displays up to VESA 100 and up to 40lbs, Including a 10’ Twisted Veins HDMI Cable",2020-08-17,30830
143291,532.1295544128926,Furniture,Shabby Elegance Distressed White Rococo Accent Table,2020-08-17,18555
143292,232.38289701463287,Music,Mdfmk,2020-08-17,21798
143293,199.97725077448897,Musical Instruments,Walker & Williams G-46 Black On Black Padded Guitar Strap with Glove Leather Back,2020-08-17,6491
