sale_id,sales_amount,product_category,product_name,date,customer_id
296802,764.5173617892899,Camera,Polaroid Zink Media Photo Paper for Polaroid Pogo Cameras and Printers,2023-06-08,40252
296803,204.4218418523083,PC,"ASUS X551 15.6-inch Laptop (Intel Celeron 2.16GHz Processor, 4GB RAM, 500GB HDD, Windows 8.1 includes Windows 10 upgrade), Black",2023-06-08,38289
296804,690.6659243478136,Digital_Music_Purchase,Oh It Is Jesus,2023-06-08,14737
296805,993.4722932012695,Baby,Tomy Lamaze Wrist Rattle and Foot Finder Set (Discontinued by Manufacturer),2023-06-08,8593
296806,792.069772745977,Automotive,Superior Sport Grip Steering Wheel Cover,2023-06-08,4591
296807,330.7381822616131,Office Products,Floureon Rechargeable Cordless Phone Battery for V-Tech 89-1323-00-00 Model 27910 Cordless Telephone Battery Replacement Pack,2023-06-08,38641
296808,882.8813537800513,Baby,The First Years 3-In-1 Potty System,2023-06-08,315
296809,867.8923505933892,Apparel,Tiny Susie Lightweight Purple Birds Print Viscose Scarf for Women Spring Shwal Wrap,2023-06-08,17440
296810,785.7489199750895,Digital_Software,H&R Block At Home Basic 2012,2023-06-08,34793
296811,664.4473641102028,Musical Instruments,Visual Effects Battery Powered Disco Ball Motor,2023-06-08,36407
296812,56.603806729145504,Grocery,T1L-77273-V0Parent,2023-06-08,11542
296813,996.6137006623679,Outdoors,UCO Original Candle Lantern Replacement Glass Chimney,2023-06-08,45913
296814,494.1168807235645,Apparel,Baby Girls Printed Lovely Peppa Pig With Embroiderd Tunic Top Girl T-Shirt,2023-06-08,43436
296815,804.7952800407483,Digital_Ebook_Purchase,Flight Behavior: A Novel,2023-06-08,18502
296816,354.2571377662559,Automotive,Taz Attitude Universal-Fit Bucket Seat Cover,2023-06-08,22987
296817,497.3810767272427,Baby,"Tiny Love Super Mat, Orange/ Blue",2023-06-08,9379
296818,181.43548359602977,Digital_Ebook_Purchase,Merrick,2023-06-08,27544
296819,307.4378203582405,Gift Card,Amazon Gift Card - Print - Congratulations!,2023-06-08,13735
296820,447.2784376571463,Music,Book of Shadows,2023-06-08,562
296821,729.9247335917686,Automotive,Rampage Jeep 7659 Black Front Grille Guard,2023-06-08,4162
296822,691.2242945619356,Beauty,Dermalogica Multivitamin Power Recovery Masque,2023-06-08,45695
296823,569.4673746629591,Mobile_Apps,Brew Shop - Homebrew Recipe Manager,2023-06-08,5384
296824,671.8765861452035,Electronics,UpBright New Global 12V AC / DC Adapter For X Rocker Pro Wireless Game Chair 51396 51492 51458 51371 12VDC Power Supply Cord Cabe Battery Charger Mains PSU,2023-06-08,37731
296825,51.848762214978095,Books,"Mom, Are We There Yet?",2023-06-08,47230
296826,321.32486150187515,Video DVD,Halloween 5: The Revenge of Michael Myers (DiviMax Edition),2023-06-08,40211
296827,461.7091968644057,Baby,ZoLi BUZZ B Electric Nail Trimmer,2023-06-08,45223
296828,442.8807621739726,Automotive,Thin Blue Line Decal Sticker,2023-06-08,1670
296829,211.5444938072078,Electronics,SMSL SD793-II,2023-06-08,44353
296830,860.7332921912512,Apparel,Getting Married Men's Premium T-Shirt by Spreadshirt,2023-06-08,3048
296831,290.3008280605954,Gift Card,Amazon Gift Card - Print - Happy Birthday (Candles),2023-06-08,20551
296832,488.2713411585614,Apparel,Tok Tok Designs® Handmade B49 Men's Bow Ties,2023-06-08,36491
