sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
89755,312.36689882828364,Health & Personal Care,"Pedinol Pharmacal Lactinol HX Moisturizing Cream, 4 Ounce",1437,2019-09-02,4030
89756,343.73956564533063,Music,"As Falls Wichita, So Falls Wichita Falls",2421,2019-09-02,12990
89757,589.9021181515726,Musical Instruments,"Rockville RPG15BT 15"" Powered 1000W DJ PA Speaker BlueTooth, USB, SD, EQ, Remote",3264,2019-09-02,45530
89758,339.81779271251776,Digital_Music_Purchase,Think Of Me (Karaoke Version),1782,2019-09-02,28425
89759,561.4992064422049,Mobile_Electronics,Battery Gauge 12v Meter Indicator Boat Marine Jet Ski Sail Generator Searay Fish,1118,2019-09-02,47997
89760,905.6860329773913,Outdoors,Nema Apeks Jersey - Short-Sleeve - Men's,2536,2019-09-02,15951
89761,79.09722790919842,Musical Instruments,Golden Gate FP-1 Ukulele Felt Picks - 3 Pack,1804,2019-09-02,29804
89762,352.93368478148346,Apparel,Scala Men's Wool Felt Derby Hat,1558,2019-09-02,42838
89763,727.2523966950915,Grocery,1/4 Sheet ~ Doctor Who Tardis Solo Birthday ~ Edible Cake Image Topper!!!,3002,2019-09-02,48153
89764,505.6560640564017,Automotive,Bendix MKD652 Semi-Metallic Brake Pad Set,1390,2019-09-02,34220
89765,508.3706956863048,Digital_Video_Download,Mood Indigo (Theatrical Cut),3323,2019-09-02,9241
89766,435.0214264246444,Office Products,Mitsubishi Pencil Uni Colored Pencils 100 Colors Set,2192,2019-09-02,27325
89767,840.8231685113839,Mobile_Electronics,"Purple Nissan Keyshirt Silicone Cover for March , K13, Micra, Versa, Almera Keyless Entry Remote Fob Protection",1078,2019-09-02,8906
89768,619.7464728287727,Office Products,Sophia Global Remanufactured Ink Cartridge Replacements for HP 60XL RESET Line,2608,2019-09-02,37776
89769,341.2016647452752,Grocery,"Nutrapure Garcinia Cambogia - Lose Weight Fast with Natural Appetite Suppressant, 65% HCA, Fat Burner and Weight Loss Supplement,  180 Capsules",2245,2019-09-02,22801
89770,886.0521167584956,Beauty,"Stem Unit,Delta 2-Hdl",1294,2019-09-02,27224
89771,18.448109369850343,Apparel,Secret Wishes Costume Superman Man Of Steel Secret Wishes Faora,1317,2019-09-02,10208
89772,826.239409786282,Books,How to Get Into the Top MBA Programs,1737,2019-09-02,11996
89773,49.417216595093834,Mobile_Electronics,SECUDA High Quality USB Programming Cable For Yaesu/Vertex Standard Radio VX-530 VX-600 VX-800 VX-900 VX-4000 VX-5500 VX-6000 Multi-pin,1462,2019-09-02,45932
89774,173.82476240934218,Health & Personal Care,ZAQ Jellyfish Essential Oil Diffuser LiteMist Ultrasonic Aromatherapy With Ionizer and Color-Changing Light - 80 ML Capacity,2798,2019-09-02,18896
89775,483.1802250840837,Furniture,"Tiddliwinks Under the Sea Rug - 36"" X 36""",1571,2019-09-02,12100
89776,963.7216298335536,Camera,Fujifilm FinePix T300 14 MP Digital Camera with Fujinon 10x Wide Angle Optical Zoom Lens (Black),2554,2019-09-02,42157
89777,148.43256485635794,Electronics,"Portta N3C100C Mini HDMI to 3RCA Composite AV Converter for TV/PC/PS3/Blue-ray DVD1080P,White / Black",2537,2019-09-02,2450
89778,610.1634684033854,Major Appliances,ERP ERDC31-00054A Washing Machine Drain Pump,2602,2019-09-02,48394
89779,31.527186545017834,Major Appliances,Frigidaire 240394501 Certified Green Refrigerator Water Filter By Swift Green Filters,2349,2019-09-02,8145
89780,93.48562226613898,Digital_Music_Purchase,"Passive Me, Aggressive You",1800,2019-09-02,37676
89781,390.96507529681924,Office Products,Fiskars 9 Inch Serrated Titanium Nitride Shop Shears (12-96536984),3065,2019-09-02,23153
89782,990.7070675297917,Apparel,Carhartt Men's Quilted Flannel Lined Sandstone Active Jacket J130,2890,2019-09-02,3914
89783,363.38674381559065,Beauty,"Scunci Effortless Beauty Mixed No Damage Black Headwraps, 6 Count",1800,2019-09-02,962
