sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
26101,233.01211630627756,Automotive,Raider Black Leather Motorcycle Riding Gloves,1223,2018-06-30,39669
26102,868.8900718025615,Music,Mr. Bach Comes To Call,3256,2018-06-30,1804
26103,100.16807933197435,Digital_Ebook_Purchase,"Between Heaven and Texas (A Too Much, Texas Novel Book 1)",1611,2018-06-30,31932
26104,252.68410895331087,Grocery,"Ground / Oolong & Reishi, Organic, 45g (1.58oz)",3443,2018-06-30,33426
26105,906.3275138931814,Apparel,Champion Big Boys' Six Pack Ankle Socks,2789,2018-06-30,19644
26106,337.17335038281396,Digital_Ebook_Purchase,It,1695,2018-06-30,36480
26107,170.51846584727917,Digital_Video_Games,Max Payne [Download],1627,2018-06-30,40597
26108,705.547569981474,Automotive,Monroe 171572L Quick-Strut Complete Strut Assembly,1518,2018-06-30,157
26109,130.81172204975724,Apparel,Clique Men's Oslo Pique Polo,2599,2018-06-30,31874
26110,410.6756060644875,PC,NETGEAR DOCSIS 3.0 Cable Modem  Bundle,1633,2018-06-30,17118
26111,461.0099321076258,Mobile_Electronics,IBrightspot 8GB(3th Gen) Blue 1.8'' Screen MP4/MP3 Player Media/Music/Audio Player with FM Radio,1916,2018-06-30,13880
26112,24.111145102145198,Digital_Ebook_Purchase,Romancing Mister Bridgerton (Bridgertons Book 4),3213,2018-06-30,30968
26113,586.6575916593026,Digital_Music_Purchase,The Global Resistance (feat. Lyrical Agent & Plato) [Explicit],3317,2018-06-30,48848
26114,705.860434896105,Office Products,"Church And Dwight 35113 ""kaboom"" Scrub Free Toilet Cleaning System",2484,2018-06-30,7109
26115,625.4365946008172,Grocery,"Honey Stinger Organic Energy Chews, Fruit Smoothie, 1.8 Ounce (Pack of 12)",1844,2018-06-30,48181
26116,775.0579451035558,Video DVD,Smallville: The Final Season [Blu-ray],2586,2018-06-30,47841
26117,538.731417014395,Health & Personal Care,"Luxury Patented Sleep Mask, Nidra® Deep Rest Eye Mask with Contoured Shape and Adjustable Head Strap, Sleep Satisfaction Guaranteed, Sleep Anywhere, Anytime",3277,2018-06-30,43137
26118,747.899015363446,Mobile_Electronics,Fosmon HYBO-SK Series PC + TPU Hybrid Kickstand Case for Apple iPhone 5C,3458,2018-06-30,27523
26119,415.9122619649336,Mobile_Electronics,Smile Case Hello Kitty White Hard Back Cover Case for iPod Touch 4 4G iTouch 4 4G (it4-Hard Back HK White),1973,2018-06-30,30504
26120,432.8932699855996,Grocery,Mistic Orange-Carrot Juice 16 Fl Oz (12 Bottles),2298,2018-06-30,27148
26121,67.64945285224798,Automotive,Wiring and Accessories - Universal - 4-Flat Mounting Bracket,2815,2018-06-30,43461
26122,35.13857167547596,Apparel,Bestyou Women's Printed Chiffon Fringe Kimono Cover up,2227,2018-06-30,28774
26123,406.5134495288344,Electronics,Rocketfish Hdmi-to-micro-/mini-hdmi Adapter,1023,2018-06-30,10229
26124,377.60323723200605,Camera,"Sony NP-BG1 Type G Lithium Ion Rechargeable Battery Pack for Sony W Series, Digital Cameras",1844,2018-06-30,18528
26125,884.776762587059,PC,PLUG,3298,2018-06-30,26690
26126,991.3226567162355,Health & Personal Care,"PureGuardian 12.5L Output per Day Ultrasonic Warm and Cool Mist Humidifier, Large Room, Home, Office, Bedroom, Extended Reach,Easy Quiet Operation, Night Light, Timer, Auto Shut-Off, Pure Guardian H7500",1796,2018-06-30,20301
26127,474.6763794964237,Digital_Ebook_Purchase,The Sackett Brand (Sacketts Book 16),3491,2018-06-30,46536
26128,673.9739592910461,Gift Card,Amazon Gift Card - Print - Merry Christmas (Gift Box),2369,2018-06-30,32200
26129,647.5125982562326,Outdoors,Nirve Classic Bicycle Pedals (1/2-Inch),3172,2018-06-30,6284
26130,913.2782249847668,Books,The Black Sea: A Novel,3353,2018-06-30,36086
26131,426.40014635131416,Baby,"Philips AventBPA Free Soothie Pacifier, 3+ months, Green, 2 Count",1178,2018-06-30,32068
26132,147.43419797413446,PC,[3-Pack] Supershieldz- Anti-Glare & Anti-Fingerprint (Matte) Screen Protector For Microsoft Surface 3 + Lifetime Replacements Warranty - Retail Packaging,3445,2018-06-30,24768
26133,506.06711403544887,Baby,NTM-910YLW - Sony Baby Call Nursery Monitor (Discontinued by Manufacturer),1949,2018-06-30,12247
26134,780.7556579710711,Electronics,"Elitech Steel Portable Plasma or LCD TV Stand with Tripod Legs for up to 55"" Flat Panel TV, Height Adjustable. Max Stand Height 78.7""",2081,2018-06-30,9180
26135,935.0443410681636,Automotive,HELLA 003001621 12V 3-Trumpet Air Horn Kit,3294,2018-06-30,33500
26136,508.6644895707264,Apparel,"Women's Fashion Vintage Wide Elastic Stretch Waist Belt Waistband ""Length: approx. 58cm. Width: approx. 6.5cm""",2852,2018-06-30,23297
26137,901.0604787559132,Electronics,Your Cable Store DVI D Dual Link Female To Female Adapter,3019,2018-06-30,49611
