sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
104976,86.97424848123043,Major Appliances,"LG LDG3035ST 30"" Stainless Steel Gas Sealed Burner Double Oven Range",2682,2019-12-14,20082
104977,235.11541129409272,Digital_Ebook_Purchase,Summer at Tiffany,1212,2019-12-14,24703
104978,18.9591833215271,Automotive,"3/8"" Large Ratchet Twin Pawl Mechanism",1876,2019-12-14,30745
104979,501.40326882665494,Mobile_Electronics,"Brand New Set Roof Mast Whip Antenna 16"" + Antenna Base(Male End) Botton For VW 1998-2004 Jetta/Bora/Golf/Polo MK4 1996-2000 Passat B5 Toyota 2007-2010 Yaris Hatchback 2004-2009 Prius 2003-2008 Matrix 2003-2008 Corolla 2004-2008 Solara Convertible",2037,2019-12-14,48521
104980,560.795562725317,Camera,Lowepro Fastpack 250-Red,3303,2019-12-14,7123
104981,402.78202422467916,Digital_Video_Download,The Sopranos: Season 1,1270,2019-12-14,12669
104982,317.73768919821765,Music,Rooms By the Hour,2107,2019-12-14,49170
104983,275.9379795179104,Apparel,San Diego Hat Company Women's Ultrabraid X Large Brim Hat,2190,2019-12-14,47704
104984,685.9251861504923,Beauty,"Philips Sonicare HX6212/05 2 Series Plaque Control Rechargeable Toothbrush, Special pack",2796,2019-12-14,38065
104985,453.5697671957829,Digital_Music_Purchase,Kicking & Screaming,3467,2019-12-14,17362
104986,85.72900539267312,Major Appliances,HOMEIMAGE 16 Bottle Thermo Electric Wine Cooler - HI-16R,3030,2019-12-14,35863
104987,514.3642087387491,Digital_Video_Games,The Walking Dead,2513,2019-12-14,9350
104988,99.4957215455025,Major Appliances,HOMEIMAGE 27 Bottle DUAL ZONE Thermoelectric Wine Cooler with Wooden Rack HI-27C,2028,2019-12-14,39020
104989,932.185063984217,Mobile_Electronics,XRS-9880 16 bands Radar 360¡ãPerformance Laser Speed Detector Safety Alert,2069,2019-12-14,20535
104990,54.14462580817339,Furniture,OttLite T59BNR Vero Table Lamp in Brushed Nickel,2899,2019-12-14,3756
104991,365.77228302831395,Electronics,NAXA Electronics Portable CD Player with AM/FM Stereo Radio,2634,2019-12-14,6018
104992,113.93448826185698,Gift Card,Amazon eGift Card - Happy Holidays (Trees),3137,2019-12-14,23396
104993,573.4689969375913,Office Products,"Zebra Eraser Refill, Fits Frisha Automatic, Jimnie, Jimnie Clip & M-301 Ultra, White, 7 Pack (83711)",3472,2019-12-14,1822
104994,583.6557117742773,Apparel,"Plush Dinosaur One Piece Pajamas (Green, Medium)",2495,2019-12-14,5048
104995,363.660664324204,Musical Instruments,"JSI Special 4/4 Violin String Set: Gold Label Loop-End E & Dominant A, D, and G Strings - Medium Gauge",2414,2019-12-14,20093
104996,497.83220198074974,Digital_Ebook_Purchase,MAINTENANCE MAN II (The Maintenance Man Book 2),1751,2019-12-14,30651
104997,390.8426348442577,Automotive,Trimbrite T1894 Sticker American Flag,1752,2019-12-14,23199
104998,846.3904071922917,Digital_Software,Avast Free Mac Security [Download],3367,2019-12-14,3575
104999,370.97444798922226,Digital_Video_Games,Goat Simulator [Online Game Code],2653,2019-12-14,4273
105000,285.82619978713217,Digital_Ebook_Purchase,The Bet,1401,2019-12-14,23674
105001,610.3629711462323,Major Appliances,"Avanti 20"" Electric Range",3503,2019-12-14,38780
105002,955.6238181736791,Music,Tranceport,1018,2019-12-14,8730
105003,681.1185036005662,Electronics,"Extension Audio AUX Cable, iKross Braided Sleeve jacket 3.5mm Male To 3.5mm Female Extension Stereo Audio Cable",2654,2019-12-14,32054
105004,288.03690062742896,Digital_Ebook_Purchase,Binary Cycle: Disruption (Binary Cycle Saga Book 1),1993,2019-12-14,32009
105005,416.2919473992755,Furniture,Flash Furniture Vibrant Apple Green and Chrome Computer Task Chair with Tractor Seat,1823,2019-12-14,48040
105006,549.4178018668796,Digital_Video_Games,Samantha Swift and the Fountains of Fate [Download],3610,2019-12-14,35252
105007,157.2446441545495,Digital_Video_Games,18 Wheels of Steel Haulin,3142,2019-12-14,21725
105008,392.3622834186361,Beauty,Roux 233 Repairing Conditioner,2050,2019-12-14,31321
105009,527.6431022066366,Digital_Ebook_Purchase,"Introduction To Christianity, 2nd Edition (Communio Books)",1074,2019-12-14,25244
105010,281.626206736337,Music,Through Children's Eyes: Little-Folk Songs for Adults,3424,2019-12-14,2061
105011,634.7972639586515,Camera,Fujifilm FinePix T300 14 MP Digital Camera with Fujinon 10x Wide Angle Optical Zoom Lens (Black),2529,2019-12-14,21425
105012,112.57084335209859,Camera,Nikon MB-D11 Multi-Power Battery Pack for Nikon D7000 Digital SLR Camera - Retail Packaging,3551,2019-12-14,28794
105013,142.2199728889716,Music,World,3287,2019-12-14,37768
105014,106.62968631416481,Digital_Ebook_Purchase,The Best of Us: A Novel,1732,2019-12-14,30069
105015,158.13454589232322,Baby,Trebimbi Kids Flatware Utensil Set - Yellow,3016,2019-12-14,47998
105016,87.90150651364647,Mobile_Apps,Hidden Object - Turkey Trot,2440,2019-12-14,24591
105017,974.6804854670684,Beauty,Jingle Bellini 8oz Lotion and 10oz Shower Gel (Set of Two),2550,2019-12-14,35576
105018,212.51285932812772,Music,Te Acordaras De Mi,1103,2019-12-14,40666
105019,71.76625423855816,Health & Personal Care,"Fractionated Coconut Oil - with Pump - (Liquid) 16 Oz ★ 100% Pure Therapeutic Grade ★ Carrier Oil for Essential Oils, Aromatherapy, Massage ★ Fragrance Free, Non-Greasy, Non-Staining, Hexane-Free ★ Soothing Skin & Hair Moisturizer ★ Recipe E-Book ★ 100% Money Back Guarantee",2921,2019-12-14,23211
105020,215.03302414452892,Digital_Music_Purchase,Ghost On The Canvas (Bonus Version),2167,2019-12-14,5975
105021,547.5496028739401,Apparel,Walleva Replacement Lenses for Oakley Monster Dog Sunglasses - 17 Options Available,1592,2019-12-14,941
105022,192.51326566468612,Apparel,Mackage Women's Villa Funnel Neck Down Coat,1052,2019-12-14,35923
105023,939.5539308439423,Electronics,Bluecell Pair of Replacement Earpad ear pad for Bose Quietcomfort QC 2 & QC 15 Headphones,2045,2019-12-14,36008
105024,842.1794486805485,Major Appliances,"Haier HT21TS77SP Energy Star Rated Frost-Free Top Freezer Refrigerator, 20.7 Cubic Feet, White",3297,2019-12-14,25798
105025,478.7715299008533,Apparel,Calvin Klein Jeans Men's Heather Long-Sleeve Knit V-Neck Shirt,1762,2019-12-14,27477
105026,682.4135559628734,Beauty,e.l.f. Cosmetics 12 Piece Brush Set,1906,2019-12-14,26140
105027,850.935849942888,Health & Personal Care,BVLGARI Eau Parfumee au the vert (Green Tea) Lotion & Shower Gel Set - 2.5 Oz (2-Pack),2348,2019-12-14,45213
105028,53.7157979994988,Musical Instruments,"Mooer Ana Echo, analog delay micro pedal",3180,2019-12-14,7539
105029,978.2965870246488,Digital_Video_Download,The Incredibles,3220,2019-12-14,27234
105030,197.80595111219571,Apparel,Chess Pieces Kids' Premium T-Shirt by Spreadshirt,1214,2019-12-14,31788
105031,380.1511299794975,Digital_Music_Purchase,Pumped Up Kicks,2501,2019-12-14,5349
105032,386.97127914998384,Digital_Software,Serif MoviePlus X5,2470,2019-12-14,26434
105033,170.71329918199848,Digital_Video_Download,The Royals Season 1,2316,2019-12-14,13397
105034,893.9452787684563,Mobile_Electronics,New Coming Apple Peel T288 for iPod Touch 4 (IPT4) (Better than Yosion 520 II),2359,2019-12-14,3855
105035,592.1148034972724,Baby,Carter's Jungle Jill 3D Wall Art (Discontinued by Manufacturer),3341,2019-12-14,13820
