sale_id,sales_amount,product_category,product_name,date,customer_id
309488,72.3215265282519,Furniture,Kings Brand Metal With Marble Finish Top Magazine Snack Side Sofa Table,2023-09-01,41944
309489,461.7465403762669,Musical Instruments,"Elixir Strings 80/20 Bronze Acoustic Guitar Strings w POLYWEB Coating, Extra Light (.010-.047)",2023-09-01,2786
309490,351.69277393521946,Apparel,Bali Women's Flower Underwire Bra #0180,2023-09-01,7682
309491,303.1095674524097,Books,"Secrets of the Baby Whisperer: How to Calm, Connect, and Communicate with Your Baby",2023-09-01,6781
309492,402.33778976677814,Music,No More Hell To Pay,2023-09-01,16623
309493,203.73036747967785,Digital_Ebook_Purchase,Teaching & Learning with the iPad: Instructor Quick Guide,2023-09-01,49232
309494,487.5157456346123,Digital_Ebook_Purchase,"Arctic Fire (Red Cell Series, Book 1)",2023-09-01,47233
309495,778.1256607222994,PC,"16GB SanDisk MicroSD HC MicroSDHC Memory Card 32G (16 Gigabyte) for Nokia 105 106 107 207 208 301 515 Lumia 520 625 720 925 928 1020 Asha 210 501 with SoCal Trade, Inc. MicroSD & SD USB Card Reader",2023-09-01,22646
309496,661.4377716812631,Digital_Ebook_Purchase,Looking for Alaska,2023-09-01,29674
309497,888.7692960802882,Apparel,Burlesque-Boutique Women's Backlash Belted Corset,2023-09-01,27804
309498,146.15800364201132,Grocery,"Lars Own Imported Belgian Pearl Sugar Weighing Each, 8 Oz, (Pack of 6)",2023-09-01,46396
309499,273.0223763888266,Furniture,Balt Fold-N-Stow Workstation,2023-09-01,29972
309500,942.7366628543666,Camera,Metz MZ 24312OPL 24 AF-1  4/3rds TTL Flash Mode for Digital Olympus/Pana/Leica Cameras,2023-09-01,39766
309501,878.6846897839936,Musical Instruments,Hohner Puppy Slide Whistle,2023-09-01,18931
309502,315.4531239796258,Mobile_Electronics,"Barnes & Noble 7"" Lautner Chocolate NOOK Case",2023-09-01,22896
309503,632.5532994389413,Mobile_Apps,Minesweeper Classic+,2023-09-01,14676
309504,120.4559398367419,Apparel,"Morris Costumes Big Boys M Jackson Military Jacket, Small",2023-09-01,13
309505,90.35218574065415,Electronics,"Monoprice 107132 3.5mm Mono Plug to 6.35mm Mono Jack Adaptor, Gold Plated",2023-09-01,23277
309506,731.9809706460084,Apparel,Ripple Junction The Big Lebowski Vitruvian Adult T-Shirt,2023-09-01,12112
309507,24.34846968547918,Major Appliances,Danby DCR88BLDD 3.2 Cu. Ft. Designer Compact Refrigerator - Black,2023-09-01,2496
