sale_id,sales_amount,product_category,product_name,date,customer_id
324851,790.8714584077396,Digital_Ebook_Purchase,Her Nowhere,2023-12-13,31453
324852,312.75496305765165,Digital_Ebook_Purchase,Team of Rivals: The Political Genius of Abraham Lincoln,2023-12-13,40029
324853,286.1682740110255,Outdoors,Intex Deluxe Pillow Rest Raised Airbed with Soft Flocked Top for Comfort,2023-12-13,42434
324854,347.5701037932502,Digital_Video_Games,Mount & Blade,2023-12-13,24235
324855,57.88617854445687,Office Products,"Five Star Spiral Notebook, 3 Subject, Wide Ruled, 150 Sheets, 10-1/2"" x 8""",2023-12-13,10434
324856,274.2484930795568,Furniture,"Coaster Microfiber Chairs, Cappuccino, Set of 2",2023-12-13,24359
324857,494.2418416776148,Beauty,"Jerdon HL9515N 8-Inch Lighted Wall Mount Oval Makeup Mirror with 10x and 15x Magnification, Nickel Finish",2023-12-13,44998
324858,763.0577271770155,Beauty,Sulwhasoo Gentle Cleansing Foam 200ml/6.8fl.oz.,2023-12-13,43215
324859,122.2175386640605,Books,The Iron Tower Omnibus (Mithgar),2023-12-13,28368
324860,12.333953594185282,Digital_Video_Download,"Go, Diego, Go! Volume 4",2023-12-13,9893
324861,538.4476145875727,Digital_Ebook_Purchase,The Godling Chronicles: The Sword of Truth (Book One),2023-12-13,8725
324862,886.263056984658,Digital_Music_Purchase,If I Ain’t Got You (Live),2023-12-13,41399
324863,320.62885955571403,Digital_Ebook_Purchase,National Security (Jericho Quinn Series Book 1),2023-12-13,19436
324864,844.4054612425053,Digital_Music_Purchase,Devil Ship,2023-12-13,44529
324865,186.63542066652664,Beauty,"Organicine Virgin Argan Oil 100% Pure & Organic (FREE Lip Balm Chapstick as a GIFT) Natural Treatment for Hair, Face, Nails, Skin, Body - Premium Care Product USDA Certified, Cold pressed Argon from Morocco, great moisturizer - Buy Risk Free + Get FREE E-book as a GIFT (Price is for 1 bottle only)",2023-12-13,13453
324866,575.7079889653043,Automotive,"MAXSA Innovations Motion-Activated Dual Head LED Security Spotlight,",2023-12-13,11256
324867,115.07802754253291,Outdoors,Life is good Women's Crusher One Love Racket (Windsor),2023-12-13,25063
324868,987.0853498836183,Musical Instruments,"Full Set High Quality Violin Strings Size 4/4 & 3/4 Violin Strings, G D A & E",2023-12-13,14016
324869,655.8320036768271,Mobile_Electronics,"Swarovski Crystal Cut Eileen Home & Logo Button (SILVER COLOR) for iPhone4/4S, iPod",2023-12-13,37389
324870,38.10962828456573,Health & Personal Care,"Hydroxycut Appetite Control with Appethyl Appetite Suppressant, Triple Thick Fruit Smoothie, 14 Count",2023-12-13,45726
324871,557.2150658195771,Mobile_Apps,Don't Tap The White Tile (Piano Tiles),2023-12-13,25940
324872,105.17245757146507,Digital_Software,MovieWriterPro [Download],2023-12-13,18560
324873,618.0262086452933,Baby,"GEENNY 13 Piece Crib Bedding Set, Blue/Brown Diamond",2023-12-13,46414
324874,123.05371762810597,Major Appliances,LG / Goldstar Microwave Glass Turntable Tray / Plate 12 3/4 Inch,2023-12-13,42546
