sale_id,sales_amount,product_category,product_name,date,customer_id
275891,501.59932230638805,Music,Deuce [Reissue],2023-01-15,16487
275892,470.1401113560834,Books,"Life Strategies: Doing What Works, Doing What Matters",2023-01-15,43472
275893,744.9207318376739,Digital_Music_Purchase,Adolescents,2023-01-15,30628
275894,982.7805822363334,Musical Instruments,Fender American Series String Guides,2023-01-15,6920
275895,524.9986797958397,Music,"ArchAndroid, The",2023-01-15,40367
275896,41.75446719521885,Digital_Music_Purchase,Jennifer Lopez - On the Floor (feat. Pitbull),2023-01-15,1504
275897,839.1695128468167,Gift Card,Amazon Gift Card - Print - Happy Birthday (Hats),2023-01-15,17930
275898,618.9561140106032,Mobile_Apps,My Forbidden love- pure princess sweet love story & happiness love romance game for otome like anime & manga,2023-01-15,47646
275899,375.614911975854,Mobile_Apps,Pandora,2023-01-15,7590
275900,727.1870756186327,Office Products,Parker Gel Rollerball Refill for Roller Ball Pens Medium Point Black Ink 4-Total refills,2023-01-15,45084
275901,170.09973839200538,Digital_Video_Download,Repo Man (1984),2023-01-15,34450
275902,245.32643116039424,Outdoors,Wenzel 2007 Windy Pass 0-Degree Mummy Sleeping Bag (Green/Gold),2023-01-15,29473
275903,446.46551781523186,Books,One Thousand Years of Philosophy,2023-01-15,311
275904,702.6819962064168,Major Appliances,"Frigidaire FGET3045K 30"" Electric Double Wall Oven with Effortless Convection and Express-Select Cont,",2023-01-15,25687
275905,988.2804015517597,Digital_Video_Download,Alaska The Last Frontier Season 4,2023-01-15,48792
275906,742.8157462148819,Grocery,Twinings,2023-01-15,47440
275907,619.9059804330949,Music,Big World Small World,2023-01-15,8277
275908,128.84673296843533,Beauty,Puretem Purevera Facial Skin Care 3 Items Set (100% Organic Aloe Vera),2023-01-15,8370
275909,402.4477068439472,Digital_Ebook_Purchase,Overcoming Witchcraft (Combatting Spiritual Strongholds) (Combatting Spiritual Stronholds Series),2023-01-15,16663
275910,689.7410568826157,Beauty,Conair iStubble Facial Trimmer,2023-01-15,38582
275911,695.7319777000889,Major Appliances,"KAZE APPLIANCE VC-K202SS30 Ultra Slim Profile Stainless Steel Kitchen Range Hood, 30-Inch",2023-01-15,30003
275912,875.7210920322256,Electronics,Acoustic Research   Bluetooth Wireless Speaker,2023-01-15,43793
275913,844.1560266785515,Baby,Itzy Ritzy Snack Happens 2 Count Snack Mini Reusable Snack Bag,2023-01-15,9051
275914,521.8163837330995,Automotive,Pontiac Grand Prix New Headlamps Set Headlights Pair,2023-01-15,13993
275915,495.24913771325413,Beauty,Thayers Alcohol-free Unscented Witch Hazel Toner (12-oz.),2023-01-15,27742
275916,545.9088710969912,Automotive,"Bosch ICON 417A Wiper Blade, Up to 40% Longer Life - 17"" (Pack of 1)",2023-01-15,25130
275917,444.27766720191306,Digital_Software,avast! Internet Security 2014 [Download],2023-01-15,10270
275918,579.6764727144761,Apparel,Fruit of the Loom Women's Built-up Sports Bra 3 Pack,2023-01-15,46029
275919,888.8163937615432,Baby,Lucy Darling Shop Monthly Baby Sticker - Baby Boy - Plaid Design - Months 1-12,2023-01-15,40521
275920,47.73438495123884,Grocery,Lindt Lindor Truffles 60% Extra Dark Chocolate,2023-01-15,42500
275921,897.9571491190796,Baby,GEENNY Musical Mobile For Boutique Girl DragonFly CRIB BEDDING SET,2023-01-15,16058
275922,421.69958826387733,Video DVD,Sin City,2023-01-15,20938
275923,833.2768063975686,Health & Personal Care,Lovely Vintage Jewelry Crystal Butterfly bowknot Hairpins Hair stick - for hair Beauty Tools,2023-01-15,19811
275924,819.3488607834211,Digital_Music_Purchase,Hurricane Season [Explicit],2023-01-15,9226
275925,260.7501798975683,Books,On Main Street: A Memoir,2023-01-15,49024
275926,994.8656444167558,Outdoors,Katadyn Vario Water Filter,2023-01-15,39925
275927,487.70583605635716,Digital_Video_Download,At Play in the Fields of the Lord (1991),2023-01-15,31389
275928,947.2781418163851,PC,"Acer Aspire V5-473P-5639 Touchscreen Laptop, Intel Core i5-4200U Dual-core 1.60 GHz, 8GB, 1TB, 14"" HD (1366 x 768) 16:9, Bluetooth, Wireless, Artic Rose, No Optical Drive, Windows 8.1",2023-01-15,39427
275929,815.9530883742516,Outdoors,"Gi Joe 2-Wheels Folding Scooter, Green",2023-01-15,25258
275930,610.4408509707217,Mobile_Electronics,Flowers World Amsterdam The Netherlands Amazon Kindle Fire HD 8.9 [2012 Version] Flip Case Stand Magnetic Cover Open Ports Customized Made to Order Support Ready Premium Deluxe Pu Leather 9 13/16 Inch (250mm) X 6 7/8 Inch (175mm) X 11/16 Inch (17mm) Liil Professional Kindle_fire Cases Kindle8.9 Accessories Build Model Graphic Background Covers Designed Model Folio Sleeve HD Template Designed Wallp,2023-01-15,44165
275931,256.06516628322026,Music,The Distance To Here,2023-01-15,16184
275932,959.4734100812553,Furniture,Safco Products 1860GR Wave Desk Side Printer Machine Stand,2023-01-15,7486
275933,167.25686774966562,Music,Introducing Ruben Gonzalez,2023-01-15,46970
275934,641.0174660081358,Beauty,NYX Lipliner Pencil - Set of 6,2023-01-15,23284
275935,36.60297984563461,Office Products,Generic HP 901 Black Color Variation-,2023-01-15,24088
275936,75.62139484767194,Musical Instruments,"Zildjian ZBT 14"" Crash Cymbal",2023-01-15,15047
275937,927.8875994393194,Digital_Ebook_Purchase,Intuition (a bonus Intangible short story),2023-01-15,29728
275938,177.72067745242418,Health & Personal Care,Amazing Herbs Black Seed Cold-Pressed Oil - 32oz,2023-01-15,12276
275939,976.7560438524076,Apparel,"Stephen Joseph Little Boys' Go-Go Bag, Construction, One Size",2023-01-15,2182
275940,81.2441084249259,Health & Personal Care,"Insanely Potent Garcinia Cambogia Pure Extract! 80% HCA #1 Carb Blocker Supplement, Decrease Appetite Increase Energy & Burns Fat All Natural, Contains A Huge 1400mg 80% HCA w/ Potassium, 60 Capsules",2023-01-15,28111
275941,59.26309763737143,Outdoors,Rollerblade Women's Speedmachine SX 90 Skate,2023-01-15,10446
275942,938.9497310147693,Beauty,Philips Sonicare HX5620/20 Essence Rechargeable Sonic Toothbrush Green,2023-01-15,16213
275943,211.11121223391203,Music,Very Best of,2023-01-15,16388
275944,551.6329994337262,Musical Instruments,HQRP Sustain Pedal for Casio CTK-2000 CTK-2080 CTK-2100 CTK-2200 CTK-2300 CTK-3000 CTK-3200 CTK-451 CTK-471 CTK-481 Keyboard Footswitch + HQRP Coaster,2023-01-15,37294
275945,486.5172621841394,Digital_Software,Kaspersky Pure 3.0 Total Security,2023-01-15,26312
275946,674.2079695062027,Digital_Music_Purchase,Weight Loss Hypnosis,2023-01-15,5499
275947,349.32244141756894,Mobile_Electronics,5 Kit 3 Pin Way Waterproof Electrical Wire Connector Plug,2023-01-15,24384
275948,680.3614118563586,Electronics,TOMTOP Mini Digital Portable Music MP3/4 Player Micro SD/TF USB Disk Speaker FM Radio (Blue),2023-01-15,41773
275949,688.5266194396278,Health & Personal Care,"Stay On Satin Pocket Bonnet, Assorted Color - 2 pack",2023-01-15,20944
275950,128.29710398803581,Major Appliances,Maytag MGDB750YW Bravos 7.3 Cu. Ft. White Gas Front Load Dryer,2023-01-15,10417
275951,839.068136195124,Musical Instruments,SoundTools XLR Sniffer/Sender Microphone Cable Tester Kit,2023-01-15,17789
275952,731.0476842486535,Health & Personal Care,Probiotic 12 - Natural Supplement for Digestive & Immune Health - 12 Broad Spectrum Strains - 10 Billion CFU - Enhanced Probiotic Delivery with DRcaps - 60 Vegetarian Capsules,2023-01-15,2546
275953,45.44466064993997,Digital_Video_Download,SpongeBob SquarePants Season 8,2023-01-15,43816
275954,966.6639943276765,Music,Blue Magic - Greatest Hits,2023-01-15,21580
275955,751.6851777649664,Camera,Dolica Travel Backpack,2023-01-15,34611
275956,604.3676001482348,PC,"Dell New Replacement Laptop Battery for Dell Inspiron 1526 1525 1545 1546 1750 1440 Li-ion, 11.1V, 4400mAh, 58wHr, 6 cells with 2 Year Warranty",2023-01-15,26404
