sale_id,sales_amount,product_category,product_name,date,customer_id
321233,706.4788295325756,Digital_Music_Purchase,Probably the Best Music for Relaxation and Meditation - Single,2023-11-19,26285
321234,211.40872718376465,Mobile_Electronics,iMeshbean® 500w watt MPPT Solar Grid Tie Power Inverter Converter 10.8-30V DC 110VAC,2023-11-19,2762
321235,678.5082039455095,Books,Smart Guide to Relieving Stress,2023-11-19,11285
321236,889.2833779984798,Major Appliances,"Advent MW912BWDK Black Built-in Microwave Oven with Wide Trim Kit PMWTRIM, Specially Built for RV Recreational Vehicle, Trailer, Camper, Motor Home etc., 0.9 cu.ft. capacity, 900 watts of cooking power and 10 adjustable power levels let you boil, reheat, defrost and more, 6 pre-programmed one-touch digital cook seetings let you easily prepare popcorn, pizza, frozen entrees or beverages at the touc",2023-11-19,48826
321237,372.2982438584739,Major Appliances,"Speed Queen AWN432S Top Load Washer With 3.3 cu. ft. Stainless Steel Wash Tub, Automatic Balancing System in White",2023-11-19,582
321238,30.3754953698107,PC,"ASUS X202E-DH21T-CG 11.6"" Notebook, Intel Pentium 2117U 1.8GHz, 4GB DDR3, 500GB HDD, Windows 8, Champagne Gold 90NFQA195G17224V158U (ASUS90NFQA195G17224V158U )",2023-11-19,9829
321239,94.99438682014065,Music,Risque Rhythm: 50's R&B,2023-11-19,43608
321240,820.1934832076905,Grocery,Nabisco Japanese Oreo White Chocolate 3.55oz (13pc),2023-11-19,45061
321241,726.4581193479571,Office Products,Decorative Montez Fabric Thumbtacks/Push Pins Set of 10,2023-11-19,33762
321242,844.8266812303488,Digital_Video_Games,Trine [Download],2023-11-19,2086
321243,452.3528163311158,Apparel,Pendleton Women's Creme De Cashmere Turtleneck Sweater,2023-11-19,17610
321244,809.162047874564,Books,Sophie's World: A Novel about the History of Philosophy,2023-11-19,26045
321245,981.0632762326247,Electronics,"Kaito KA210 Pocket AM/FM NOAA Weather Radio, Black",2023-11-19,3492
321246,672.3887638843253,Automotive,Depo Chrysler/Dodge Replacement Taillight Assembly,2023-11-19,2344
321247,784.9358598508912,Digital_Ebook_Purchase,The Everything Store: Jeff Bezos and the Age of Amazon,2023-11-19,3039
321248,674.3539730347461,Apparel,Cami Secret Clip-on Mock Camisoles - Set of 3,2023-11-19,34454
321249,423.63410882011937,Apparel,Black Butterfly Satin Shawl Wrap,2023-11-19,11293
321250,950.3374372465872,Digital_Video_Download,Whiplash,2023-11-19,10766
321251,799.0067950041055,PC,"[UL Listed] Pwr+ 5.25V 3A HP-Chromebook-11 G1 G2 Pavilion x2 10; 10-k010nr 10-k077nr 11-1101 11-1121us PA-1150-22GO Charger AC Adapter Extra Long Power Cord- !""LOW POWER CHARGER"" FIXED / CHECK PLUG !",2023-11-19,41206
321252,141.06997052897847,Major Appliances,Whirlpool WTW8800YW Cabrio 4.6 Cu. Ft. White Top Load Washer - Energy Star,2023-11-19,16525
321253,57.77424467347199,Musical Instruments,Tascam US-2x2,2023-11-19,14747
321254,651.2565070841291,Camera,GE 16MP Digital Camera with 15X Optical Zoom and 2.7 Inch LCD with Auto Brightness,2023-11-19,29209
321255,494.58307716697436,Automotive,Bosch 3397118948 Original Equipment Quality Blade,2023-11-19,5223
321256,341.41507586503354,Music,In Through the Out Door,2023-11-19,637
321257,15.85103004614947,Digital_Music_Purchase,1984,2023-11-19,1238
321258,500.55875989487896,Furniture,Sleep Master Ultima Comfort Memory Foam 6 Inch Mattress,2023-11-19,33251
321259,822.8706035309043,Electronics,"Pyle Portable Wireless Bluetooth Speaker Stereo Box Marine Grade, Waterproof or Splash Proof & Rugged Sound Box with NFC Pairing and AUX Input for iPhone, Car System, Macbook & Headphones (PWPBTN65OR)",2023-11-19,20045
321260,269.02309133883335,Outdoors,Smart Air Beds Deluxe Flock Top Raised Full Size Overnighter Air Bed with Built-In Pillow,2023-11-19,42588
321261,770.7144666561649,Digital_Music_Purchase,Bastion Original Soundtrack,2023-11-19,26157
321262,574.9108439067381,Books,Customer Centered Products: Creating Successful Products Through Smart Requirements Management,2023-11-19,23027
321263,330.60165467688273,Grocery,Indomie Mi Goreng Instant Noodle 3 oz - (Pack of 30),2023-11-19,6966
321264,312.58468336874694,Digital_Music_Purchase,Motion,2023-11-19,1990
321265,540.2864891064256,Digital_Ebook_Purchase,El cielo es real: La asombrosa historia de un niño pequeño de su viaje al cielo de ida y vuelta (Spanish Edition),2023-11-19,30223
321266,176.51283669938505,Beauty,Taylor of Old Bond Street Shaving Cream Bowl 150g 5.3-Ounce,2023-11-19,48764
321267,462.159956891194,Electronics,Micro and A'Diva Ceiling Ring-Micro,2023-11-19,14347
321268,889.591259443052,Gift Card,Amazon eGift Card - Merry Christmas (Santa Claus),2023-11-19,39734
321269,813.5891161826509,Grocery,"True North 100% Natural Clusters, Almond, Pecan, Cashews, 24 Ounce",2023-11-19,21746
321270,798.5584940711915,Mobile_Apps,Brick Breaker 2014,2023-11-19,14448
321271,361.2137605404441,Baby,Born Free 5 oz. BPA-Free High-Heat Resistant Classic Bottle,2023-11-19,45396
321272,335.72339920533943,Mobile_Apps,Rocket Player - Music Player,2023-11-19,48933
321273,957.8113223096284,Books,"A Commentary on the Holy Bible, Volume 3: New Testament",2023-11-19,226
321274,824.9048980452363,Major Appliances,Babycakes: Nonstick Donut Maker ~ Makes 6 Mini Donuts In Minutes,2023-11-19,39928
321275,849.1433171410448,Electronics,Skech BluePulse BlueTooth HandsFree Calling Wireless HeadPhones w/Mic for iPhone 5S,2023-11-19,3108
321276,278.3346457162296,Digital_Ebook_Purchase,The Fight for Identity (The Good Fight Book 3),2023-11-19,6602
321277,539.55850187878,Office Products,Parker Sonnet Special Edition Secret Shell Black Fountain Pen Gift Set (1935167),2023-11-19,15108
321278,648.7472836475699,Digital_Music_Purchase,Save Your Life,2023-11-19,12952
321279,318.23348648731775,Office Products,Rite in the Rain Journal Mini-Stapled Notebook - 1 Dozen,2023-11-19,26734
321280,226.63810198006558,Mobile_Apps,Angry Birds Go!,2023-11-19,21896
321281,911.8528437503198,Musical Instruments,Axe Heaven AH-151 Classic Electric Sunburst Model Miniature Guitar,2023-11-19,2075
321282,719.8402710147603,Outdoors,Coghlans Tent Pole Repair Kit,2023-11-19,41464
321283,927.3974448868036,Beauty,Crest Spin Brush Multi Angle Medium 2 Replacement Brush Heads,2023-11-19,35108
321284,442.5023804676442,Digital_Video_Games,Call of Duty: Advanced Warfare - PC [Online Game Code],2023-11-19,16021
321285,276.943492269424,Office Products,"2 Replacement Bissell Drive Belts Fit Style 7, 9, 10 & 12, Compatible With Part # 32074, By Think Crucial",2023-11-19,31151
321286,480.6077728888644,Automotive,Accutire MS-4355GB Programmable Tire Gauge,2023-11-19,18585
321287,265.03052472845417,Baby,"Evenflo Delux Developmental Activity Center, Circus (Discontinued by Manufacturer)",2023-11-19,2358
321288,528.9572422767043,Digital_Ebook_Purchase,Double Your Income with Network Marketing: Create Financial Security in Just Minutes a Day​without Quitting Your Job,2023-11-19,49482
321289,307.2923225950815,Major Appliances,"Air King Designer Series Under Cabinet Range Hood, 36 Inch Wide",2023-11-19,506
321290,297.08863055956084,Apparel,Men's Sublimated Print Race Cut Short-Sleeve Biking Cycling Jersey,2023-11-19,20354
321291,939.1244133274425,PC,"Belkin Sleeve for Microsoft Surface Pro 3, Purple (F7P306ttC02)",2023-11-19,22519
321292,257.26732742515946,Baby,FAO Schwarz Baby Chef Cooker Food Processor by Baby Trend,2023-11-19,11558
321293,313.28919754460475,Furniture,Sure Fit Cotton Duck Long Dining Room Chair Cover,2023-11-19,29950
321294,792.7647213238812,Apparel,Pack of 6 Pairs Cubic Zirconia Crystal Magnetic Stud Earrings for Teen Girls,2023-11-19,48498
321295,405.2754991772572,Electronics,"VideoSecu Tilt Swivel Low profile (1.9"") TV Wall Mount Bracket for most 23""-37"", some LED up to 42"" with VESA 200x200 200x100 100x100 LCD LED Plasma TV or Monitor, Articulating arm (20"" extension) 3KB",2023-11-19,10293
321296,563.69563769893,Camera,Case Logic SLR Camera Sling,2023-11-19,49120
321297,555.0121987061772,Books,Supplying War: Logistics from Wallenstein to Patton,2023-11-19,8264
321298,491.7435586760103,Major Appliances,"Broan RMP17004 400 CFM Stainless Steel Insert Range Hood with Heat Sentry and a,",2023-11-19,2468
321299,318.3199855111072,Mobile_Apps,OverDrive: Library eBooks & Audiobooks,2023-11-19,13762
321300,182.09845257984708,Outdoors,Ecousable - 16 oz Stainless Steel Water Bottle,2023-11-19,24522
321301,981.3707123191225,Grocery,Black Minute Pearls (2.2-lb),2023-11-19,9176
321302,535.7985565363165,Automotive,HID Xenon- Krypton 9004 Blue Headlight Bulbs,2023-11-19,36856
321303,908.5814642800228,Outdoors,Elite VIP Universal Cage Mount 22-50mm,2023-11-19,7595
321304,619.7540549191517,Digital_Video_Download,Lincoln,2023-11-19,1000
321305,802.8491916600898,Digital_Ebook_Purchase,"Introduction To Christianity, 2nd Edition (Communio Books)",2023-11-19,2318
321306,727.5839763300787,Digital_Video_Download,Fireman Sam,2023-11-19,25073
321307,665.9852673891861,Grocery,"Crazy Cups Flavored Coffee, Variety Pack Sampler, 30 Count",2023-11-19,34277
321308,384.48248572866055,Major Appliances,Samsung DA97-06317A Replacement Filter 2 pack By Swift Green Filters By Swift Green Filters,2023-11-19,15269
321309,739.8852721511646,Apparel,"Embroidered Iron On Patch - Support Autism Awareness Puzzle Ribbon 3"" x 1.5"" Patch",2023-11-19,12262
321310,340.55345464376023,Camera,PanDigital PAN7000DW 7-Inch Digital Picture Frame - Black,2023-11-19,41588
321311,620.919837260541,Music,The Insider: Music From The Motion Picture,2023-11-19,38309
321312,101.93113537707062,Gift Card,Amazon Gift Card - Print - From All of Us,2023-11-19,32868
321313,535.0896818117893,Health & Personal Care,"Quest Nutrition Protein Bar, Apple Pie, 20g Protein, 6g Net Carbs, 190 Cals, High Protein Bars, Low Carb Bars, Gluten Free, Soy Free",2023-11-19,28199
321314,527.0907205691498,Digital_Video_Download,Big Hero 6 (Theatrical),2023-11-19,45658
321315,526.7875776357762,Baby,Nuby 3 Piece Nibbler with 3 Replacement Nets,2023-11-19,49807
321316,237.21310950173776,Outdoors,Mountainsmith Kit Cube,2023-11-19,45222
321317,101.04184464624795,Health & Personal Care,PediFix Soaking Crystals Foot Bath - (6) 1 oz. packets per box,2023-11-19,1501
321318,882.7792141765624,Electronics,Channel Master UHF and HDTV Antenna,2023-11-19,41388
321319,738.6175045714424,Major Appliances,Fisher Paykel Activesmart 17 Cu. Ft. French Door Refrigerator - Stainless Steel - Rf170adx4,2023-11-19,11060
321320,605.3940804214354,Books,The Signature of All Things: A Novel,2023-11-19,19139
321321,695.4703918614841,Mobile_Apps,Alarm Clock for Me free,2023-11-19,37682
321322,331.0606931099135,Musical Instruments,"Zildjian 12 in. Traditional Gong and Table-Top Stand Set,",2023-11-19,24020
321323,990.1056410745749,Apparel,City Threads Girls' 100% Cotton Bike Shorts For Sports or Under Skirts,2023-11-19,46248
321324,910.7475458619817,Electronics,"Extension Audio AUX Cable, iKross Braided Sleeve jacket 3.5mm Male To 3.5mm Female Extension Stereo Audio Cable",2023-11-19,2112
321325,842.2379614863964,Beauty,"Cremo Shave Cream, Astonishingly Superior Shaving Cream for Men",2023-11-19,18551
321326,426.8729261066812,Baby,Adjustable Belt for Toddlers and Babies - Dapper Snappers Toddler Belt - Tan,2023-11-19,22055
321327,162.10518317171065,Automotive,4644 Pair,2023-11-19,8854
321328,931.4189767960168,Digital_Software,MovieWriterPro [Download],2023-11-19,18317
321329,626.8760163955247,Digital_Ebook_Purchase,American Nations: A History of the Eleven Rival Regional Cultures of North America,2023-11-19,31393
321330,452.64439986407564,Major Appliances,Whirlpool Dryer Handle 8559751,2023-11-19,41555
321331,863.5575765946794,Music,Guerilla Radio,2023-11-19,38874
321332,363.63183014050117,Digital_Video_Download,The Prince & Me 2,2023-11-19,45789
321333,234.4330325239154,Digital_Ebook_Purchase,In Sunlight and In Shadow,2023-11-19,15927
321334,273.9904282037472,Digital_Ebook_Purchase,Instant Mom,2023-11-19,14776
321335,334.9002830823868,Digital_Software,TurboTax Business Federal + E-file 2011 [Old Version],2023-11-19,43287
321336,265.0755651016311,Electronics,ASSEM Black Metal Box 5 port HDMI Switch with IR Remote control for Full HD 1080p & 3D Support (Five Input To One Output),2023-11-19,25991
321337,641.0072018133022,Digital_Music_Purchase,Dragon Age: Origins,2023-11-19,22201
321338,350.74864843083253,Automotive,AutoVizion 1157 Super White 36 LED Light Bulb 1016 1034 1152 (Twin Pack) Lifetime Warranty,2023-11-19,20038
321339,481.4363487731258,Music,Bach Cantatas (Box Set),2023-11-19,25810
321340,34.52276741198939,Apparel,Ladies Winter Floral Crochet Soft Stretchy Cable Knit Skull Beanie Hat Cap,2023-11-19,23293
321341,890.0807795673657,Beauty,NYX Jumbo Eye Pencil Shadow Liner 604 Milk,2023-11-19,27456
321342,95.92959963058549,Outdoors,Diamondback Wildwood Deluxe Men's Comfort Bike (26-Inch Wheels),2023-11-19,30919
321343,858.8214781667615,Musical Instruments,"Music Led Strip Lights, TaoTronics Christmas Rope Lights Kit (300 Leds, RGB,20 Key, 16.4ft)",2023-11-19,6301
321344,201.01053291240012,Automotive,HS (27877) 12V Car Vacuum Cleaner,2023-11-19,30667
321345,529.80967612358,Health & Personal Care,CytoSport Muscle Milk Collegiate Calorie Replacement Drink Mix,2023-11-19,31948
321346,101.06003889661,Automotive,"Pontiac Grand Prix Headlight Assembly, Driverside",2023-11-19,22767
321347,724.1751078131864,Music,Man of Steel,2023-11-19,39328
321348,334.05219351250497,Musical Instruments,"Allen and Heath XONE XD2-53 Professional Monitoring Folding Headphones, Closed, Dynamic, 36 Ohms",2023-11-19,19618
321349,783.6494581547531,Digital_Ebook_Purchase,"The Kane Chronicles, Book One: The Red Pyramid",2023-11-19,33566
321350,943.876061455291,Outdoors,Princeton Tec Quad 4 L.E.D. Headlamp,2023-11-19,24961
321351,231.01222643546038,Digital_Ebook_Purchase,Undaunted: Daring to do what God calls you to do,2023-11-19,15079
321352,277.6029467762099,PC,"Anker 10 Port 60W Data Hub with 7 USB 3.0 Ports and 3 PowerIQ Charging Ports for Macbook, Mac Pro / mini, iMac, XPS, Surface Pro, iPhone 7, 6s Plus, iPad Air 2, Galaxy Series, Mobile HDD, and More",2023-11-19,23859
321353,711.6741351365624,Digital_Video_Download,From the Rough,2023-11-19,31165
321354,582.765732412298,PC,Griffin GC16034 Elevator Stand for Laptops,2023-11-19,45270
321355,829.8882749428932,Electronics,Photive Hydra Wireless Bluetooth Speaker. Waterproof Rugged Portable with built in Subwoofer and Long Battery,2023-11-19,13260
321356,214.8918548287151,Outdoors,Blackburn AirTower 3 Bicycle Pump,2023-11-19,20564
321357,506.86941498936665,Digital_Music_Purchase,Tell Me If You Still Care,2023-11-19,7130
321358,672.9209264319436,Digital_Music_Purchase,Love Grenade,2023-11-19,17213
321359,371.6849087496252,Beauty,"High Quality Professional Nail Art Set of Glitters, Caviar / Beads / Mini Pearls And Sparkles Decorations By VAGA",2023-11-19,32384
321360,270.04287450791884,Music,Significant Other,2023-11-19,48485
321361,728.9261963781439,Camera,Sony DSC-W310 12.1MP Digital Camera with 4x Wide Angle Zoom with Digital Steady Shot Image Stabilization and 2.7 inch LCD,2023-11-19,27998
321362,81.88299929767219,Baby,"Kids Preferred Classic Pooh Blankie, Winnie The Pooh (Discontinued by Manufacturer)",2023-11-19,35325
321363,866.5712855645969,Office Products,"Canon Fx 6 - Toner Cartridge - 1 - 8500 Pages , Yield: 5,000 Pages",2023-11-19,26700
321364,186.96494477896294,Digital_Ebook_Purchase,The New Geography of Jobs,2023-11-19,29965
321365,850.746415679054,Apparel,Edwards Garment Men's Business Casual Flat Front Brass Zipper Pant,2023-11-19,40047
321366,22.19977437989423,Music,Best of Nick Cave & The Bad Seeds,2023-11-19,33392
321367,154.6138039251082,Furniture,"Innovex Glass TV Stand, Black",2023-11-19,10300
321368,354.2196107753112,Beauty,(Set) Migi Nail Art in 16 Colors/8 Pens - Pastel & Shimmering Gold Shades,2023-11-19,16017
321369,738.3213472650757,Grocery,Van Houtte RASPBERRY CHOCOLATE TRUFFLE - 12 k-cups,2023-11-19,18369
321370,529.2510015891497,Digital_Video_Download,An Unfinished Life,2023-11-19,13005
321371,629.7241298771579,Books,Never at Rest: A Biography of Isaac Newton (Cambridge Paperback Library),2023-11-19,4076
321372,464.06813499536423,Digital_Ebook_Purchase,Wait for You,2023-11-19,22619
321373,836.026622235562,Mobile_Apps,Can You Escape,2023-11-19,7624
321374,548.7897268932428,Automotive,Hopkins 10705 FloTool Giant QuickFill Funnel,2023-11-19,29957
321375,545.2259203350649,Outdoors,Coleman Quad LED Lantern,2023-11-19,24035
321376,619.0999368576731,Apparel,"Cityscapes architecture blocks buildings new york city skyscrapers cities Shower Curtain, Shower Rings Included 100% WaterProof Polyester Fabric 60"" x 72"" Bath Shower Curtain",2023-11-19,4917
321377,21.370304525609747,Digital_Video_Games,Dragon Age Pack [Download],2023-11-19,1723
321378,148.19920115201415,Electronics,MEElectronics EP-M11J-SL-MEE Crystal by MEElectronics In-Ear Headphones with Microphone Made with Swarovski Crystals,2023-11-19,12805
