sale_id,sales_amount,product_category,product_name,date,customer_id
112081,999.1405971597405,Apparel,Solid Color Leather Adjustable Skinny Belt,2020-01-24,32848
112082,764.8408138484149,Major Appliances,"Frigidaire FARE1011M Affinity High Efficiency Electric Dryer with One-Touch Wrin,",2020-01-24,26156
112083,499.8671097088814,Apparel,Fila Big Boys' Track Pant Classic,2020-01-24,41688
112084,122.08200912295047,Grocery,2 Packs Carte Noire Espresso Ground Coffee 8.8oz/250g,2020-01-24,37953
112085,356.45577122600264,Health & Personal Care,Best Kashmir Lavender Oil - 100% Pure Kashmir Lavender Essential Oil,2020-01-24,40664
112086,724.1212501419761,PC,Corsair CX Series 80 Plus Bronze Certified Power Supply,2020-01-24,28154
112087,183.39928219393877,Apparel,California Republic Design Hooded Sweatshirt Pullover Hoodie,2020-01-24,4099
112088,300.80506186750233,Books,A Dictionary of Early Christian Beliefs: A Reference Guide to More Than 700 Topics Discussed by the Early Church Fathers,2020-01-24,23915
112089,457.9911909696933,Camera,Kodak Slice,2020-01-24,18470
112090,828.6962056081999,Office Products,Softalk 48102 Phone Coil Cord 12-Feet Black Landline Telephone Accessory,2020-01-24,19062
112091,422.1883320896032,Beauty,Herban Cowboy- Maximum Protection Deodorant - 2.8 Ounce,2020-01-24,20693
112092,957.1236045285738,Health & Personal Care,Maxell LR44 Batteries 10 Pack NEW holographic packaging,2020-01-24,17475
112093,929.4634685287258,Books,Ottolenghi: The Cookbook,2020-01-24,25814
112094,407.4274537982694,Apparel,California Flag White Silhouette Zip-up Hoodie Asst Colors,2020-01-24,13152
112095,667.9217567715125,Major Appliances,"Broan Model BPS1FA30 Range Hood Filter - 11-3/4"" X 14-1/4"" X 3/8""",2020-01-24,31076
112096,82.7295204068252,Outdoors,GCI Outdoor Quik-E-Seat,2020-01-24,29188
112097,821.6181031359886,Digital_Video_Games,Far Cry 2,2020-01-24,18808
112098,28.434532742936177,Baby,Body Wash Sweet Pea & Peony Floriography By NPW,2020-01-24,33752
112099,245.6705814886688,Books,Fat Bald Jeff,2020-01-24,19832
112100,92.37852519698664,Digital_Software,Quicken Deluxe 2011 - [Old Version],2020-01-24,29404
112101,785.8548146552172,Apparel,Sons of Anarchy Navy Samcro Shirt,2020-01-24,9396
112102,57.61354018652853,Mobile_Electronics,"Car Bluetooth Rear View Mirror Kit - GPS, Radar Detector, DVR, Wireless Camera, Free Micro SD Card",2020-01-24,10729
112103,937.2215864457066,Major Appliances,1/2 inch A2C-WB-M1 Watts automatic washing machine water shut-off safety valve,2020-01-24,5302
