sale_id,sales_amount,product_category,product_name,location_id,date,customer_id
254209,661.3604105830425,Apparel,Women's Wide Elastic Band Tied Waspie Corset Waist Belt,1740,2022-09-03,38945
254210,304.1332139729159,Electronics,SONY MD80 Minidisc Neige 80 Minute Pack 10,1636,2022-09-03,47820
254211,43.654501486405344,Major Appliances,Panda Portable Compact Laundry Dryer Apartment Size 110v Stainless Steel Tumble,1905,2022-09-03,17784
254212,863.9931432396269,Electronics,"Anker Dual-Driver Portable Bluetooth Speaker, 10 Hours of Playtime and Rechargeable Battery",1117,2022-09-03,45471
254213,447.36456950933,PC,30pcs Single Row 40 Pin 2.54mm Pitch Female PCB Header Connector,1777,2022-09-03,30859
254214,932.6606113398752,Digital_Video_Download,Coaching Bad,1908,2022-09-03,7307
254215,666.0933925460354,Digital_Video_Download,Horrible Bosses: Totally Inappropriate Edition,3284,2022-09-03,423
254216,365.5641936113204,Digital_Video_Games,Painkiller: Resurrection,1278,2022-09-03,31116
254217,643.2640523874079,Digital_Video_Games,Medieval II: Total War - Gold Edition [Online Game Code],1777,2022-09-03,12335
254218,405.59417928691283,Digital_Ebook_Purchase,The Husband's Secret,2548,2022-09-03,47626
254219,233.84624772103257,Grocery,"Teakwood Farms Organic Extra Virgin Coconut Oil, 16 fl.oz.",1422,2022-09-03,36143
254220,49.309951792249024,Books,Between the Alps and a Hard Place: Switzerland in World War II and the Rewriting of History,3203,2022-09-03,44851
254221,737.8087580352171,Digital_Ebook_Purchase,Jane Eyre,1372,2022-09-03,6890
254222,19.35938697720714,Beauty,"ORIGINS Go Ginger 3-Piece, Body Wash, Body Cream & Body Scrub Holiday Collection 2013",2240,2022-09-03,26086
254223,535.14929249212,PC,Kindle Paperwhite Leather Cover,1932,2022-09-03,35854
254224,483.851451233967,Mobile_Electronics,RAM Mounts RAM Alternative Mounting Bases - Reservior Cover Mount Center RAM-B-345,3269,2022-09-03,12480
254225,968.9462644237094,Digital_Ebook_Purchase,The Time Keeper,2670,2022-09-03,758
254226,695.3360353005944,Camera,Sto-Fen Omni Bounce OM-600 Flash Diffuser (for Nikon SB-600 / Nissin Di466 / Olympus FL36 / Panasonic DMW FL 360E / Fuji EF-42 / Sunpak PZ-42X),3238,2022-09-03,13400
254227,793.8675718891784,Office Products,(3 Packs) Clear LCD Screen Protector for Amazon Kindle 2 E-Book Reader,3090,2022-09-03,38833
254228,786.2614829405287,Musical Instruments,Giardinelli Bone Bottle,1747,2022-09-03,11428
254229,217.16627740984362,Music,Dream Catcher,3184,2022-09-03,3028
254230,70.54729707294635,PC,"K120 Ergonomic Desktop Wired Keyboard, USB, Black",3463,2022-09-03,14881
254231,532.3715432705919,Mobile_Apps,Winter HD Wallpapers,2691,2022-09-03,20366
254232,507.17494185832993,Grocery,Bohemian Raspberry Tea - Loose Leaf - 16oz,3439,2022-09-03,15139
254233,212.04472749751702,Office Products,"Floortex Ultimat Polycarbonate Chair Mat for Carpets up to 1/2""",1583,2022-09-03,14889
254234,710.097426310105,Apparel,Men's Fingerless Leather Gloves. Red Embroidery. FI166GEL-RED,2156,2022-09-03,17642
254235,870.1254408152633,Camera,Sony Alpha NEX-5 Digital Camera Body &amp; E 16mm f/2.8 &amp; 18-55mm f/3.5-5.6 OSS Zoom Lens (Black) with 16GB Card + Battery + Case + Accessory Kit,1262,2022-09-03,31323
254236,266.13208431948425,Gift Card,Amazon eGift Card - Wedding (Dress and Tux),2313,2022-09-03,38288
254237,120.40642897767643,Major Appliances,"LG WT4870 4.5 Cu. Ft. Ultra Large Capacity Top Load Washer Featuring Powerful StainCare Te,",3300,2022-09-03,37640
254238,71.08404431594442,Digital_Video_Games,Midnight Mysteries: Devil on the Mississippi [Download],1613,2022-09-03,5355
254239,578.8566069593218,Books,"A Game of Thrones (A Song of Ice and Fire, Book 1)",2189,2022-09-03,44096
254240,541.601229222307,Apparel,Russell Athletic mens Tech Fleece Pullover Hood (854EFM) BLACK,3036,2022-09-03,4222
254241,900.5753030613886,Apparel,HUE Women's So Silky Sheer to Waist Pantyhose with Invisible Reinforced Toe,1571,2022-09-03,34997
254242,590.139136045922,Books,MCSE in a Nutshell: The Windows 2000 Exams,1146,2022-09-03,16284
254243,244.93270862474975,Major Appliances,Haier HDC1804TW 4-Place-Setting Tabletop Dishwasher,1603,2022-09-03,2263
254244,287.37905995341436,Apparel,"Disneys's Frozen 4 Piece Starter Set Includes Anna, Elsa, Olaf & Arendelle",3448,2022-09-03,31519
254245,878.068441458256,Apparel,Jockey Women's Underwear Plus Size Elance French Cut - 3 Pack,3360,2022-09-03,6119
254246,729.8802335566633,Digital_Video_Download,Caddyshack,2370,2022-09-03,25649
254247,762.2872221641936,Office Products,Princess Elsa Dress Cosplay Costume Adult Women Fancy Dress M,2011,2022-09-03,14324
254248,928.7199139329414,Automotive,02 03 04 05 06 07 08 Dodge Ram 1500 3.7l/4.7l V6 Cold Air Intake DG-6B(Include Air Filter)2PCS BLUE,3386,2022-09-03,44961
254249,588.6653447148955,Musical Instruments,Truetone CSPT Pure Tone Buffer,1038,2022-09-03,9054
254250,489.80640903598476,Grocery,"Wrapped Sour Punch Candy Straw Twists 4 Flavors - 195 Ct. Tub,4.23LBS (1918g )",1084,2022-09-03,28877
254251,606.8275960832873,Camera,NEEWER 48 Marco LED Ring Light with 6 Adapter Rings,2150,2022-09-03,46082
254252,335.68067128951463,Digital_Video_Games,Mah Jong Quest III [Download],2750,2022-09-03,24608
254253,696.6769823202956,Books,Seeds of Change:  Six Plants That Transformed Mankind,1940,2022-09-03,11237
254254,852.3471599743227,Digital_Music_Purchase,Up All Night,2674,2022-09-03,47455
254255,458.81021837727013,Digital_Video_Games,Dead Island,3445,2022-09-03,40703
254256,100.20152857362558,Digital_Ebook_Purchase,The Good Life,2468,2022-09-03,22325
254257,127.46373474665606,Beauty,"ULTIMATE 8 Piece KABUKI Makeup Brush Set With Designer Case plus BONUS Fan Brush. Hand-Made Powder, Foundation, Buffing, Concealer, Blending Brushes and More. Professionally Endorsed.",2803,2022-09-03,6366
254258,258.9700568770555,Musical Instruments,"Williams Sound MIC 014-R plug Mount Microphone; Can be used with PockeTalker, DigiWave DLT transceivers or T2863 FM Transmitter; 3.5mm mono plug; Omnidirectional condenser",1096,2022-09-03,26643
254259,941.3832074925236,Baby,"Warner Brothers Scooby Doo Paws Kids Bean Bag, Scooby Doo Paws",2278,2022-09-03,32938
254260,219.46000518485798,Musical Instruments,"Roland KC-150 Keyboard Combo Amp,",3559,2022-09-03,6316
254261,52.11194331642929,Apparel,Columbia Women's Flash Forward Windbreaker,1454,2022-09-03,46254
254262,58.23134781482615,Camera,ePhoto Professional 240 LED Bi Color Video Light Panel l with Color Temperature Switch 3200K-5400K and Brightness Dimmer CN240CH,1798,2022-09-03,11871
254263,645.5249608507012,Mobile_Apps,Angry Birds Star Wars II,1582,2022-09-03,29983
254264,272.5053778193314,Digital_Ebook_Purchase,"Pride and Prejudice, Annotated",3061,2022-09-03,46397
254265,17.004556332116326,Mobile_Apps,Where's My Cat?,2940,2022-09-03,26016
254266,355.08069970862056,Books,Diaries of a Young Poet,2314,2022-09-03,110
254267,635.6255777773604,Digital_Music_Purchase,Clutching Stems,1886,2022-09-03,48509
254268,116.28083695640578,Electronics,San 1,1872,2022-09-03,18177
254269,20.48788887581695,Apparel,Flexfit Premium 210 Fitted Flat Brim Baseball Hat,2492,2022-09-03,29793
254270,979.8573654366984,Major Appliances,Maytag Maxima XL Front Load Steam Washer and Steam Dryer SET (Electric Dryer) with Pedestals,2600,2022-09-03,30534
254271,99.83023198984525,PC,Thermaltake Tt eSPORTS Challenger Prime Membrane Keyboard & Mouse,1647,2022-09-03,7750
254272,672.9149372485748,Major Appliances,W757 Top Load Portable Washer - 12 Lb. Capacity,2722,2022-09-03,19589
254273,141.40109310295665,Digital_Ebook_Purchase,The Vincent Brothers -- Extended and Uncut (Vincent Boys Book 2),1121,2022-09-03,42106
254274,69.94156373376612,Beauty,2oz Clear Plastic Empty Bottles with Flip Cap - BPA-free - Set of 6 - Travel Size 2 Ounce - By Chica and Jo,3081,2022-09-03,9708
254275,676.8891175366583,Office Products,Uni Mechanical Pencil Eraser Refill S (SKS),1708,2022-09-03,26400
254276,689.0174107750113,Digital_Ebook_Purchase,The Vincent Brothers -- Extended and Uncut (Vincent Boys Book 2),1203,2022-09-03,3570
254277,520.7749635702885,Digital_Music_Purchase,Last Friday Night (T.G.I.F.),1209,2022-09-03,26334
254278,641.919866362281,Health & Personal Care,Nature's Way Blessed Thistle Herb - 100 Capsules,2860,2022-09-03,42690
254279,622.3020111397781,Camera,Nikon 77mm LC-77 Front Lens Cap for AF / Ai / Ai-S,2317,2022-09-03,20826
254280,440.60828373262245,Apparel,True Religion Men's Ricky W Flap Straight Jean in Midnight,1344,2022-09-03,11018
254281,670.8715495504896,Electronics,LINKYO Heavy Duty CD DVD Wallet Album Binder,2110,2022-09-03,26285
254282,920.1850722264988,Music,BEST OF ISAAC HAYES VOLUME 1,2062,2022-09-03,16397
254283,858.2025229855535,Digital_Music_Purchase,Study Music Sea Sounds - Sea Shore Beach Waves and Crickets at Night . Sounds of Nature for Concentration and Meditation. More Than One Hour of Continuous Music,2999,2022-09-03,4518
254284,45.10284521906714,Health & Personal Care,Detangling Brush - Glide Thru Detangler Hair Comb or Brush - No More Tangle - Adults & Kids - Pink,2832,2022-09-03,44280
254285,108.70591385763765,Office Products,"Pilot The Better Ballpoint Stick Pen, Fine Point, Black Ink, Single Pen (35010)",2545,2022-09-03,27134
254286,846.0112989296908,Electronics,"Nitecore UM10 USB powered battery charging system, Nitecore NL189 3400mAh 18650 li-ion battery with EdisonBright Battery Box and EdisonBright AA&gt;D Battery converter/spacer",3589,2022-09-03,9066
254287,393.4034276275702,Digital_Music_Purchase,Sunshine State Of Mind,3132,2022-09-03,49531
254288,529.0798155380219,Digital_Software,Quicken Home & Business 2010,3453,2022-09-03,3761
254289,685.8547431223468,Outdoors,Planet Bike Superflash bike tail light,3010,2022-09-03,46161
254290,318.0485074900109,Furniture,Kings Brand Furniture 7-Leg Adjustable Metal Bed Frame with Center Support Rug Rollers and Locking Wheels for Queen/Full/Full XL/Twin/Twin XL Beds,1446,2022-09-03,7350
254291,635.0707887004503,Musical Instruments,LR Baggs iBeam Active System with Volume Control for Steel String Guitar,1316,2022-09-03,38598
254292,203.20705103677088,Electronics,ZITRADES LED RGB Light Strips Male Connector RGB Wire Cable For SMD 5050/3528 RGB LED Strip light Pack of 10 BY ZITRADES,1570,2022-09-03,31689
254293,623.9265508813829,Camera,Nikon 8-24x25 Travelite V Zoom Binocular,1920,2022-09-03,21532
254294,739.6339210343327,Apparel,HUF Men's Plantlife Crew Socks,2772,2022-09-03,41330
254295,297.9709064375872,Mobile_Electronics,Dr. Who Inside the Tardis Ipod Touch 5 Hard Case,2714,2022-09-03,28976
254296,516.2777076532575,Grocery,Jelly Belly Berry Blue Jelly Beans,1978,2022-09-03,16945
254297,371.3173543403657,Camera,Visual Land 1.8-Inch Digital Keychain Photo Viewer (Blue),1451,2022-09-03,22991
254298,861.5468068462004,Digital_Ebook_Purchase,A Cleansing of Souls,1272,2022-09-03,14771
254299,909.2301590528745,Furniture,Martin Luther King Jr. Framed Poster 26 x 38in,2935,2022-09-03,18837
254300,106.01148300724152,Grocery,Willow Lake Farms Premium California Olive Oil & 25 Star Balsamic Vinegar Gift Set,1256,2022-09-03,26678
254301,116.0422456168971,Digital_Software,H&R Block At Home 2011 Deluxe + State,2214,2022-09-03,43990
254302,943.4675495999812,Office Products,"Day-Timer - Professional Weekly/Monthly Appointment Planner, 8 x 11, Red, 2016 33353-1501 (DMi EA",1922,2022-09-03,3713
254303,947.11161682609,Digital_Music_Purchase,Captured,1696,2022-09-03,18360
254304,122.95787684221959,Beauty,Head & Shoulders 2 In 1 Dry Scalp Care Dandruff Shampoo + Conditioner 33.90 oz,1027,2022-09-03,44336
254305,460.21470677583693,Books,The Reckless Decade: America in the 1890s,1098,2022-09-03,45797
254306,763.3870964200523,Electronics,Sony Compact Portable Stereo Sound System Boombox with USB Input …,1572,2022-09-03,4415
254307,277.3122952497108,Video DVD,Pacific Rim (Two-Disc Special Edition DVD),2407,2022-09-03,28600
254308,247.98545998852538,Office Products,NeatReceipts Mobile Scanner and Digital Filing System,3184,2022-09-03,7170
254309,391.6144741437853,Books,Fire And Rain: The James Taylor Story,1856,2022-09-03,17804
254310,89.45158357617333,Apparel,New Stylish Denim Look Ripped Faux Jean Blue Leggings Tights Pants BLACK ONE SIZE,2045,2022-09-03,49665
254311,745.746559771839,Automotive,"Superwinch 2236 Quick Connect, commercial grade terminals (pair) with covers, for winches 5000 lb capacity & over",1430,2022-09-03,21672
